"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"P35844",5,6,4,1,2,2,24.0253313778528,22.6985912820797,24.4979881149905,23.3164434059546,24.3194429389573,23.504371430961,-1.10778543760177,0.070765015689421
"Q5SY16",2,5,4,4,3,5,22.6939596977322,23.1908418097271,23.6325528575399,23.4586641843168,23.7042903728463,23.7043779794849,0.107693681803466,1
"Q12285",3,1,3,2,2,2,23.444353459736,22.5507567649287,23.5487356142143,22.4491214349538,23.8896298437804,23.1456591724495,-0.912393848466235,0.129149493305212
"P54687",4,5,4,4,6,4,24.4226772994951,24.9515588160695,24.8071669082007,24.5122400107955,24.9598598522073,24.9392782532169,0.0711243400596023,1
"P0A7V8",4,2,2,2,4,3,23.908784921242,25.1789153950625,24.3182352390783,25.4611769056455,24.5650446524941,25.8367239061564,1.22825046468333,0.0424314905600241
"O43159",NA,3,3,4,2,3,22.370781045464,22.8658217007727,23.4699696579977,23.5549624520751,23.3287349076384,23.8713686312981,0.374222391015266,1
"P50453",6,4,4,3,4,4,24.1274380264562,24.1039805557877,24.3769446191543,24.2264138098268,24.5712959805759,24.3491757883273,-0.132036157414867,1
"O15160",5,6,5,5,5,3,24.0176833037424,24.0251199567833,24.3901112139842,24.0794426274339,24.4342387984073,24.4747651181563,-0.0875685379201331,1
"O00154",4,2,3,2,3,1,24.4056569739956,23.802003325736,22.9108190129054,23.0583600864436,23.4112281753579,23.7317476403807,-0.0451977032328668,1
"P13861",4,3,4,3,2,4,23.6604289192927,24.1290233882303,24.1605309835588,23.4937156045864,24.3339843319132,24.2999181548628,-0.0774290290283991,1
"P08754",3,2,3,4,3,4,24.3642161604773,23.791778149313,24.6093066998908,24.1564210572163,24.8208448716419,24.4244798950098,-0.473896210156968,0.971073382952211
"Q9P015",4,4,3,4,2,5,26.5847022101635,25.2694815675492,26.88448468792,25.6090965435081,26.8484296264401,25.8689103246925,-1.19004269625793,0.0487736868246089
"Q12800",3,1,3,1,2,3,23.188017845821,23.2692414173975,23.4019086366103,23.2600467561755,23.4910459432699,23.7859401063186,0.0780852847301325,1
"Q9Y244",3,3,4,2,3,3,23.9433860235038,23.9727609897469,24.3147495955878,23.986662943236,24.0488609973651,24.3821020654323,0.0115097939861665,1
"P61106",3,4,6,3,3,5,24.2086033536419,23.8484148211883,24.3378211350537,23.8622606859666,24.4520541818884,24.2453220327307,-0.347493710232801,1
"P40159",3,4,4,2,4,4,23.1825983358642,22.2248469323611,23.4188143636931,22.2564335967406,23.449375630839,22.5356391811368,-1.0112895400526,0.0531177310038297
"Q9NX55",3,4,3,4,4,4,24.1521096499603,24.3758824718664,24.0117391129669,24.1364805210228,24.3502452266508,24.526961708088,0.175076903799734,1
"P38071",4,3,3,3,2,1,23.5026102838369,22.8831472260468,23.783151322747,23.1548202718077,24.2062660301384,23.2375605336447,-0.738833201741034,0.271831425768898
"O43818",2,2,2,2,5,2,23.5839552480908,23.5997959601707,24.3092855204383,23.831708703809,24.4767814255564,24.3483096966888,-0.196735944472334,1
"P32497",4,5,4,2,4,3,23.5335395757984,22.6100110191356,24.2184890359291,22.8689794444529,24.671645692481,23.131305294217,-1.27112618213433,0.0692566506370454
"P39517",3,4,6,2,3,3,23.8792778286788,23.371971349307,24.1482011412023,23.8027495493574,23.6529757918163,23.7294819645028,-0.258750632843399,1
"Q9UHV9",4,5,4,4,2,5,25.1407185471791,25.4396162138518,25.6994725869619,25.3039897246168,25.7477459518546,25.7918802699252,-0.0174836258672665,1
"P49720",4,4,4,5,3,5,24.6978059279983,24.816182802346,24.9871161760059,24.5222947699146,24.9293361659835,24.8824695404984,-0.131103719076235,1
"P08559",5,4,5,5,4,5,24.2941085922491,24.6984022171337,24.6782331513343,24.2692013171317,24.6941759199698,24.7244139289591,0.008499933223766,1
"Q13868",5,2,4,4,3,3,24.1675043607008,24.5970800439963,24.4604840186777,24.2212109574068,24.4648590504456,24.4239235079953,0.0497890265247669,1
"P62805",4,3,5,5,7,5,26.0701193062412,26.2012219113895,26.6883683515277,26.4253712561816,26.9146134186559,26.6783322418577,-0.122725222332001,1
"P25623",4,4,4,1,NA,1,22.907362163752,20.9755503652322,22.8433457517581,21.4735166230687,23.1289979103332,21.976901796027,-1.48457901383847,0.040372916315824
"P23639",2,2,4,2,2,4,24.2148066028776,23.8011807210276,24.7037122467629,23.9160336037788,24.8864878145347,24.3481458195251,-0.579882173281234,0.776931416721942
"P49770",2,2,5,NA,4,4,23.6726048941742,23.3667589548811,24.2539271001939,23.6205279295724,24.1559895388112,24.3182275144877,-0.259002378079366,1
"P0A6K6",NA,NA,NA,4,4,5,23.4094844269241,23.8691326449781,23.488325726876,24.0469474581775,23.6480795095217,24.2144750618395,0.528221833891101,0.288091571543263
"P98175",3,3,3,5,5,2,23.5605826325338,23.1980109206207,23.7567721177698,23.9685908634314,24.2151608837117,24.3327293463886,-0.0110615011915331,1
"P13797",4,4,4,5,5,5,25.7975071737961,26.1428627307202,26.494275634451,25.7944536462605,26.5773137985718,25.6238991232498,-0.4359603688628,0.890601791440177
"P35268",4,4,5,3,3,6,27.0075135846136,26.8743618280222,27.4022751379521,27.2169258049936,27.3851425119733,27.5161293437748,-0.0625047525828002,1
"P33297",4,3,4,2,NA,NA,23.6620049577489,22.9672414770727,24.0532484519183,22.2082423971616,23.5632737912287,22.9655820959455,-1.0458204102387,0.0943608906808153
"Q9H773",5,6,5,6,3,7,24.6274604105698,24.5867914656188,25.1218177318935,24.565303632034,24.8335381164391,24.8966930798893,-0.178009360453435,1
"Q8WUA2",3,4,3,4,4,3,24.2430340475151,24.2837875362524,24.4044406183641,24.056691456672,23.0073938171394,22.9271154981106,-0.129091330661199,1
"P40518",3,5,3,4,4,3,23.522817602614,22.8097293741272,23.7952922839772,22.4796672925369,23.9674971722202,22.9607207813305,-1.01182987027227,0.063790507902447
"O95372",4,4,3,4,3,4,22.8369530710611,23.0408462089944,23.2488656905022,22.3995744321144,23.3701521931364,23.1597695771888,-0.285260245467367,1
"Q92615",3,4,3,3,4,6,22.7484137895813,22.8645772377614,23.2478772574273,22.9049485910391,22.9191134631224,23.3911651703787,0.0817621630160659,1
"Q7L5N1",2,3,4,1,4,3,22.684746480563,24.0083200451705,23.3714772923411,23.4047212569551,23.8737080659686,23.8662844302303,0.4497979644944,0.84707486891026
"Q46938",2,2,3,5,5,5,24.2479134651081,25.8216827131169,24.3114968060055,25.9420920652926,24.4624794317553,26.2347768009641,1.65888729216823,0.0132767917314516
"Q9BYT8",3,1,3,1,3,2,22.9150925021093,22.9684741487799,23.1435001489378,22.983377590071,23.2643655678399,23.3169256060991,-0.0180602913123321,1
"Q8IZ73",3,2,4,5,4,3,23.0477268554597,23.1525229893027,23.523158114186,23.3279033143703,23.6697330497346,23.4993342496534,-0.086952488684633,1
"P62917",4,5,3,3,6,5,26.4725509109548,26.2295654980822,26.8767513976823,26.6181362152823,27.0083373154287,27.047243755311,-0.154231385130101,1
"Q9BRS2",2,2,3,2,2,3,24.3726726010242,24.1855495181067,24.775672766894,24.5535041482821,24.5453109534794,24.853795347463,-0.0336024358486,1
"Q9ULX6",5,2,5,5,5,5,23.1702820696712,23.3505509046734,23.3364444499916,23.0327689936625,23.4062210979371,23.292840320416,-0.0789291329493314,1
"P24539",3,3,2,4,3,5,24.6645000189963,24.6429982779008,24.8014519156782,24.9778567089739,25.2542221573709,25.247244200352,0.0493083650604333,1
"Q96K76",2,2,3,3,5,NA,21.7460638268463,21.539305798856,24.6937249419183,21.8707412565897,22.6660479902077,22.3582066317802,-1.11252769058214,1
"Q5F1R6",5,3,4,5,3,4,22.2781777521138,22.1334652279581,22.7018647238595,22.335352460508,22.8327971284742,22.5971903250154,-0.248943863655333,1
"P38248",4,3,4,2,2,5,25.4156341127026,24.2737763948202,26.0145590899429,24.7733202366824,25.9828697527486,25.0409428367737,-1.1083411623726,0.0775597592811131
"P06730",5,5,5,5,5,4,24.6725474916933,24.4280391000353,25.0691894712137,25.0093206950608,25.2281322843521,25.3060668364007,-0.0754808719207674,1
"Q9UHY7",3,4,5,6,4,6,23.0978434269991,23.1937220611704,23.1677954318143,23.2135839549492,23.3457595895124,23.5442990919402,0.113402219911334,1
"P84095",4,4,4,4,3,3,23.0790859578415,23.8221533961163,24.4653758344732,24.3911302869571,24.3639637458032,23.3501907212059,-0.114983711279533,1
"O75116",4,2,NA,6,1,4,22.9848423301963,22.7720699724215,22.7583798955206,22.6860407292671,22.8610560390327,22.9841607898224,-0.0540022577462006,1
"Q9Y263",5,1,4,2,4,2,22.8560179667985,23.4202964192264,23.7188178643047,23.5210625443305,24.0844885647121,24.0288211758157,0.103618581185767,1
"P48739",2,4,2,3,3,2,23.5700420182396,23.7608222603312,24.0550296686903,23.8217910091027,23.7650451602097,24.1110213373605,0.101172586551601,1
"Q96TA1",1,4,3,2,3,4,22.6054616582483,22.6720309824422,23.1585985946137,22.8050587489099,23.2245238731586,23.2382233693723,-0.0910903417653988,1
"P28495",3,2,6,3,2,3,23.8775442027079,23.177363570957,24.289058783046,23.2934629485453,24.3793870932277,23.537349943909,-0.845937871856766,0.117741313307067
"P11498",4,3,3,4,2,5,22.9430831720347,22.6614283352393,23.37300185117,23.0087467822735,22.9702866424855,22.9854866334085,-0.2102366382563,1
"P38523",4,2,5,3,3,3,23.1216465459622,23.7525187716201,24.5675673739886,23.8586131834283,24.691323838767,24.1672740345207,-0.200710589716233,1
"P51580",3,3,7,3,3,3,23.3209054676612,23.0733371434332,23.7604486005333,23.1759041639778,23.7864184061998,23.5229163532595,-0.365204937907933,1
"P12758",NA,1,NA,2,3,4,20.9968456600064,23.0331006569129,21.8355753187321,23.3479027390625,21.9330124351424,23.6035820903861,1.73971735749353,0.0215492068692618
"P25567",4,3,5,3,2,3,23.6564562878101,22.6664982751941,23.1498723755719,22.6902555043199,23.8978930825155,22.5693831616229,-0.926028268253533,0.0987404326519489
"P40217",5,5,4,2,2,1,23.5697738074425,23.1182935005765,23.9245468643329,22.725466636197,23.3544831900324,22.4088643222329,-0.865393134267132,0.170173807894097
"Q9Y6C9",3,5,2,4,5,4,23.8625515698403,24.126294540879,25.3753113952375,24.1180610450648,25.874412675233,25.7918584159274,-0.358687212813199,1
"O75381",4,2,2,2,5,4,22.8214507202327,22.8156482186832,23.2235688434078,22.833079339554,23.2502601011314,23.3657724321051,-0.0935932248098664,1
"Q99447",2,2,3,1,2,3,23.4286908846418,22.9169646190528,23.4841969711223,23.4096779931583,23.6867231056549,23.8892172567993,-0.127917030802867,1
"P62841",3,4,4,4,2,3,25.2553092812445,25.0587924221147,25.5474065719463,25.140695459019,25.5954072869022,25.4055119483782,-0.264374436860367,1
"Q9UFC0",2,1,2,2,3,3,23.2160822583888,22.8817486956181,23.7913381930582,22.8856175311383,23.5490389144956,23.5478487417305,-0.413748132485232,1
"Q12109",4,4,5,NA,1,3,23.3948189271256,22.8591287657806,23.7873205211903,22.3146085508233,23.8744668039659,23.1937790512311,-0.896363294815598,0.179403929166455
"Q5RKV6",5,3,4,6,5,4,24.6667635036749,24.6902859873737,25.507107090084,25.6936836855916,25.9873006217159,25.9712399774308,0.0646794783070999,1
"P40495",4,2,4,1,NA,5,24.8132697938752,23.6786813688671,25.3478589559049,23.5018664553409,25.3113627885395,24.620381605127,-1.2238540363282,0.0894661856010157
"O15164",4,3,2,3,2,6,22.6521107018394,22.8865570275442,22.6911481991351,22.7398555834103,22.9438463504505,23.3959544115855,0.245087257038333,0.910134641477925
"P38555",5,5,3,3,1,4,24.7341251548654,24.0084641856408,24.9685837448111,24.2898064299745,24.8920080872826,26.6218535700768,0.108469066244335,1
"Q6FI81",2,4,4,NA,2,5,24.3614373010091,24.2302003472663,24.8141591916628,24.584813900058,24.7836824977382,24.8956173448419,-0.0828824660813012,1
"Q04067",3,NA,3,2,1,NA,26.3364722362936,25.1737393453307,26.9051412745052,25.0370622761742,23.8925838559564,23.1119717127107,-1.2704746775132,1
"Q9NQ29",5,5,4,3,5,4,24.8932148620221,24.6718267451577,25.3497778160549,25.342166383511,25.514233914363,25.5305838652967,-0.0708831994915341,1
"P48164",6,6,6,2,4,6,26.5294586743155,24.899756296716,27.0210138384548,25.8165326363804,27.0250459267352,26.090466858557,-1.2562542159507,0.0853301893825827
"P04456",5,6,4,5,3,4,27.9852825830647,27.215546922607,28.2571653856549,27.0567630538541,28.1772826582568,27.2553190792194,-0.964033857098632,0.0556254368741285
"Q8WW33",6,6,4,5,6,3,25.2412708253824,25.0802010914173,25.5239103059833,25.4645922386985,25.7077892319571,26.1035413848633,0.0584547838854329,1
"P02358",2,1,3,4,4,5,22.3254616535291,24.0878459272641,22.7630597568943,24.4800926162248,22.8541531147465,24.7096220371523,1.77829535182377,0.0132921377174458
"P0A6B7",1,NA,NA,3,3,3,21.5911671148626,23.2423005785542,22.9378705433487,23.7385431880681,23.0603654398005,23.8856997242702,1.09238013096023,0.142100852209935
"Q7Z4W1",1,3,5,2,4,4,23.1323621295918,23.077780782171,23.0150869565969,22.915588567101,23.2342027412342,23.1848655085404,-0.0678056565368325,1
"P55957",4,4,4,3,5,4,22.6975921579644,22.9927329172108,22.8330072231231,23.2560659788999,23.4139461576545,23.4755719050942,0.2599417541543,1
"P14120",3,3,5,3,2,3,25.9258483193592,25.2414894912264,26.3778262551438,25.1855454349783,26.5860783511426,25.5495127817012,-0.971068405913233,0.0837409109773899
"Q9BV86",3,3,4,3,4,4,22.9023355489483,22.8818880403861,23.1492528099837,22.7589207760995,23.3137159155566,23.1995760500575,-0.174973135981832,1
"P46783",3,3,2,4,2,4,25.7733381472504,25.6305224344971,26.0195712169765,26.0525624126124,26.3465337517016,26.3739380568594,-0.0274734039865336,1
"Q9UGV2",4,1,1,1,4,5,22.7813741224719,23.1037843538132,23.3081545748218,23.0948740705814,23.4803965182131,23.4182185923452,0.0156506004110012,1
"P08518",3,4,4,2,1,2,23.5911988518444,22.4341792293737,23.9856175266288,23.1766155639375,23.9625552147265,23.194645654255,-0.911310381877833,0.153314890022742
"Q86W42",3,4,5,4,6,5,23.8612361185636,23.2841853033506,24.1592522011023,23.9639355281438,24.0933253554421,23.9388566586331,-0.308945394993501,1
"Q9BZX2",3,2,3,2,3,5,24.0630419946707,24.6589747884032,24.4531642353878,24.2956029020922,24.4500986727128,24.2678918093032,0.085388199009099,1
"Q02978",3,2,3,5,2,3,23.1587776225832,23.0821128115795,23.38415741516,23.2164279367955,23.6366894435832,23.6583762497501,-0.0742358277337682,1
"Q13112",4,3,3,2,5,2,23.3234068003768,23.1376617703791,23.6290730814248,23.4533993821817,23.7041489243943,23.8406046837159,-0.0749876566397335,1
"Q9Y221",3,4,5,4,4,4,23.6003988790205,23.7831173432746,24.0415431882455,23.7343814432345,24.0516022720756,24.021358890559,-0.0515622207578327,1
"P00498",5,5,3,4,2,4,24.171640902528,23.2159378927816,24.5535111792236,23.2645303663161,24.5775545661857,23.7134731514385,-1.0362550791337,0.0634394299332133
"P0C0S5,Q71UI9",3,6,6,5,3,6,31.057447099023,30.7984453002727,31.4028511221655,31.1370602407292,31.3522995511504,31.4174357377105,-0.153218831208835,1
"Q8IX90",4,5,3,2,3,4,24.9404237402585,21.7263519511635,22.4424816386267,25.1760404134211,22.6595875593157,22.4738814776106,-0.222073032001899,1
"P39743",6,4,3,2,1,3,23.5258882759163,23.2051620372322,23.9705468889157,23.1056633397372,24.1156076008363,23.5273356098173,-0.591293926293866,0.595853583224726
"Q9UHY1",3,4,2,3,1,3,23.25676643111,23.5073447390378,23.5167961409065,22.7353878572418,23.4346231377366,23.5177175593651,-0.149245184702801,1
"Q9UNF0",3,5,4,3,3,4,22.9214211163453,22.7818845466234,23.1609756055263,24.5915474560422,24.0809547667296,23.2109247122108,0.140335075425066,1
"P40855",2,3,3,4,3,5,22.6407807811902,22.2959626846989,23.062202305603,22.7545339134643,22.8773964801755,22.980209671297,-0.183224432502834,1
"P07280,P07281",5,3,6,3,3,4,28.1283979488266,27.0993497368584,28.0862923989714,26.9144800278136,28.252911677057,27.257993454197,-1.06525960199533,0.0487736868246089
"Q9Y333",2,2,3,5,3,3,24.3364889895407,24.3562265422571,24.8059104293676,24.8260423725326,24.5760356399516,25.0646697536179,0.176167869849234,1
"Q2VPK5",2,2,2,5,4,4,23.5798889302205,23.4913451000951,23.9027271999772,23.6592313845468,23.6685415933507,23.9466961580407,-0.0179616936219323,1
"Q9Y2A7",2,3,2,3,3,4,22.5856058016996,22.7782757914686,22.5534610244252,22.3785843303946,22.8561300815313,22.8325853615016,-0.00191714143043361,1
"Q9UBD5",5,3,4,3,2,6,22.4848344464574,22.7180249411871,22.9558428532712,22.646918246634,23.1747311254644,23.0514758203352,-0.0663298056788998,1
"Q15397",1,2,3,4,2,4,21.8108004814491,21.8427496056483,21.6570742736157,22.1457857166414,22.5371420761839,22.6182990129607,0.200605834667234,1
"Cont_Q03247",3,1,3,3,2,3,23.1597811236455,23.6715603944377,23.117614092841,23.2977514387307,23.3815239406592,23.4273643845538,0.245919020192167,0.857991816004571
"P53731",2,4,4,1,2,2,23.5140166672382,22.7037549067861,23.5433592159393,23.2962805020851,23.6041508453498,23.189101240014,-0.490796693214033,0.611783472710835
"Q9UNS2",3,2,3,4,2,2,22.706435100129,22.9228928575252,22.8339415612228,22.6016921372917,23.16907232706,23.1458374815208,-0.013008837358034,1
"Q86UV5",3,4,4,2,2,3,23.2300688248836,23.5378399855176,23.46002199244,22.9965348630944,23.646213149941,23.3877275943543,-0.138067174766101,1
"Q9Y2B0",2,3,4,3,2,5,23.4224486405429,23.5635064396492,23.7693189009114,23.674599613746,24.2598014392266,24.322744850033,0.0364273075824334,1
"Q9C0J8",3,3,3,3,2,5,22.5458364688742,23.2778645742933,23.1345974064961,23.2911504598553,23.3820899245539,23.5355494844349,0.347346906219767,0.501485769184055
"Q9NQW7",4,2,4,3,4,3,22.4392149372442,22.9297398768884,22.90898414558,22.4878935036276,23.0126054445022,22.9333562228334,-0.00327164132566556,1
"P18615",3,4,4,3,3,5,22.2223258870853,22.9825695948798,24.3734773315982,23.349478993333,24.3611124973951,23.6054623364731,-0.339801597130901,1
"O75223",5,3,2,4,4,3,24.6157885651751,24.4009074417059,25.3333926017996,25.0877889644263,25.6128773814965,25.2248538490108,-0.282836097776067,1
"P78346",4,3,4,3,3,5,22.7518679470646,22.8853700857196,23.3437045982437,23.0928361625788,23.1666787528248,23.2549047685239,-0.00971342710360072,1
"P62399",3,1,NA,4,5,4,22.9257928254461,24.1907288005266,22.7949138669356,23.9589296659799,22.6988990954736,24.3044340472307,1.3448289086273,0.0231244207037354
"Q07960",3,1,4,4,5,6,22.9875679654017,23.1361181170005,23.3878282830272,23.1810387894791,23.5128209818684,24.0639328579114,0.1642908446979,1
"P52566",3,2,4,1,3,5,23.5269602757853,23.3864572094426,23.7576986525201,23.832926510232,24.1145608145382,24.1286804998002,-0.017051841122934,1
"Q9Y3E5",2,1,2,3,4,3,22.1957845993765,22.7986146796461,22.744922608284,22.5036585933943,22.8176312979829,22.9102631057936,0.151399291063534,1
"O43504",3,4,3,3,3,3,23.1110977725979,23.5899185441524,23.7164789204268,23.2487711765318,23.6308474498483,23.6785323366777,0.0195993048296342,1
"P0A7K2",3,2,4,5,6,6,25.4212866934068,26.9282215144867,25.7044295910263,27.266340192311,25.8331092663317,27.5988778233765,1.61153799313647,0.0163946263924073
"P06208",6,5,5,3,3,4,23.7173528208231,23.1394276952327,24.3207113206087,23.033973912997,24.2624956269157,23.3231658388674,-0.934664107083467,0.0889611265213942
"P40937",1,2,2,3,2,3,23.2135895909651,23.2623295921127,23.4315799822186,23.0406081226269,23.328736003146,23.2804367732379,-0.130177029450734,1
"P36421",4,3,5,4,3,4,24.9301812020176,23.2801997145414,24.6470250028171,23.3349715550275,24.692007553885,23.8079126276906,-1.2820432871534,0.0388178956717459
"Q13363",3,3,1,2,4,2,23.5889013689599,23.5934635028524,23.9643394574996,23.7678876131499,23.5223576347941,24.1254740120331,0.137075555593932,1
"P33331",2,3,6,2,3,3,23.7368217063054,22.5105591943595,23.9934872152148,22.9030384577303,24.2251310763498,23.2225444951224,-1.10643261688593,0.0634394299332133
"P38616",4,4,4,3,3,3,24.9608164771396,24.2005942329019,25.4251467383494,24.1659731653764,25.5534605556805,24.4911656134441,-1.02723025314903,0.0646832927102145
