"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"Q9UIG0",2,NA,NA,4,4,NA,19.5283299959423,19.2203633520202,2.38492071546582e-20,0.999999999892149,1
"Q92615",7,8,8,10,9,12,20.329517107116,20.331406114027,8.89556531688646e-21,0.999999999865541,1
"Q96D46",10,8,9,10,9,9,21.0879200417308,21.0306492583899,0.129242238114729,0.135375058587881,0.298957974571898
"Cont_P01044",1,1,1,1,1,2,20.7726853819761,20.8137776610904,0.0080044338635013,0.918413629638319,1
"Q96RS6",11,12,8,8,11,10,20.6076803827599,20.3900460059504,-1.22407919897128e-17,0.99999999259677,1
"Q99707",NA,NA,NA,3,NA,2,19.3308612644163,19.3104706898588,1.05817343407339e-19,0.999999999298342,1
"P33322",10,12,12,7,6,10,21.343108912955,20.2790815572689,-0.836849436066615,1.1611873196358e-09,1.7361888592175e-08
"P32563",11,9,12,7,5,6,21.6836573427375,20.8968734374034,-0.560223765599803,4.48320911953387e-05,0.000289625186449202
"Q13185",4,4,4,4,4,4,25.2256301977191,25.1048746958561,-2.80475831139255e-20,0.999999999754089,1
"Q7Z3U7",NA,NA,7,6,NA,NA,19.0747146177616,19.0060384110952,7.24771482269882e-20,0.999999999673046,1
NA,NA,NA,NA,NA,NA,NA,20.1763291406294,18.8332247810215,-1.14810896453903,0.000165875143868311,0.000948525470570907
"P28777",10,11,10,6,7,9,21.8039659924798,20.7657109625249,-0.851685618011549,7.45014294238454e-16,2.55336717207179e-14
"P38314",3,4,3,3,NA,NA,20.5938499216186,19.5206442033605,-0.89237663471514,0.000467495042889714,0.00230572873887056
"P53172",NA,2,NA,NA,NA,NA,19.5751082385751,18.5634596950331,-0.904982820198211,0.000576329057791241,0.00274784531799654
"P17568",NA,1,NA,1,NA,1,20.7816077561532,20.7800895128444,1.18746644444262e-19,0.999999999513502,1
"Q8NB37",2,2,2,3,3,2,20.0287247417919,20.2594964564395,0.210035479212212,0.127621178868631,0.284934256374212
"Q9NSI8",8,7,7,8,8,7,21.7332992180599,21.4813705976525,-7.30956827928949e-20,0.999999999445606,1
"Q9BVJ6",12,13,10,13,13,10,21.1391132562675,21.0042297544802,8.66736949697212e-13,0.999999045312832,1
"Q8TDP1",NA,3,NA,NA,3,NA,19.9363923703725,19.9734361403941,0.0110890508001811,0.81343021056336,1
"Q8N3D4",NA,NA,3,NA,5,9,19.3825509396901,19.3785745436715,0.0793826998282579,0.392484082301428,0.710296952412496
"Q7L0Y3",11,12,9,12,8,12,20.8813369808622,20.7994274410694,1.16674593906209e-06,0.997341585828996,1
"Q96NC0",NA,NA,NA,NA,NA,2,20.2890716259423,20.0301058468852,-8.66247451712378e-20,0.99999999963472,1
"Q9Y244",4,5,4,3,4,3,21.8582848894161,21.8867253348902,1.30923913244784e-16,0.999999984386072,1
"Q04182",11,14,10,5,5,5,20.7049142171538,19.7417830795583,-0.816069910561687,2.83202233814282e-11,5.5982823598194e-10
"P07737",8,8,9,9,8,7,25.6882165007143,25.7460161338078,0.329083183789034,2.50878966398512e-05,0.000171743084909383
"Q9BVC5",2,NA,NA,4,NA,NA,20.5639026207275,20.4421862236293,1.46537602689698e-20,0.999999999892518,1
"P52286",4,3,5,3,3,3,22.0231263340174,20.8193805656417,-0.826002793863513,1.83867778502185e-06,1.58570937080806e-05
"Q9UL25",4,3,4,6,4,5,20.5336077106782,20.067027880471,1.86767337751805e-20,0.999999999941523,1
"Q15459",25,25,24,20,25,26,22.0910994356311,22.0951826939037,0.0919909368009256,0.0114768938566334,0.0376008974396717
"Q9NWY4",4,5,4,5,4,4,20.1469348101474,20.4765030391659,0.348476241570085,0.127382950646115,0.284522731066523
"O95819",NA,NA,NA,NA,3,NA,18.7882068045606,18.505764856644,-9.99785537343925e-20,0.999999999787899,1
"P32626",3,NA,5,NA,NA,NA,20.4588220371559,19.57841501618,-1.00388621863565,0.000365434678986775,0.00188355882391816
"P82930",NA,NA,5,NA,NA,5,19.2652049903331,19.6241388199404,0.326215050961549,0.0895313680209923,0.211299338388011
"Q5JSH3",10,8,8,4,5,12,20.5213498509197,20.5932920754095,3.11607708632751e-09,0.999899899561464,1
"O00505",NA,NA,4,6,6,4,21.1614207535197,21.2426642976781,0.109572985551547,0.224929677475372,0.450576513037552
"Q5T3J3",NA,NA,NA,NA,5,6,19.1916477996157,19.4950566311929,2.94461128774401e-10,0.999968878938119,1
"Q7L2E3",17,19,20,21,28,25,20.6610816078373,20.5511510597294,5.45635129288057e-20,0.999999999508189,1
"P46109",17,16,14,19,14,17,22.9418678486508,22.9521959875386,0.118756293942387,0.135180896556399,0.298654153212505
"P00812",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P02309",NA,4,NA,NA,4,3,23.0644914240159,22.245045066969,-0.653959574732539,0.000663835295104342,0.00311165425183012
"P38821",4,1,1,NA,NA,NA,19.7911376607241,18.6226713593041,-0.829861261963591,1.14886629555054e-05,8.38688286018773e-05
"Q14011",3,3,3,3,2,2,23.6545663575131,23.6791418709392,0.181091128654172,0.0224663139049805,0.0670685547457506
"Cont_P17690",2,3,3,2,3,NA,19.8735891022779,19.7059624910652,-1.47812990308447e-20,0.999999999877582,1
"A6NIZ1,P61224",1,2,2,1,2,NA,21.6803275858798,21.5969446819148,-1.02470832547435e-20,0.999999999958017,1
"P32597",NA,6,6,NA,NA,NA,19.9265506808465,19.1530550615199,-0.29743998292194,0.209155546063801,0.425731959940123
"P01120",3,3,4,2,NA,5,22.120429350712,20.9486630708926,-0.970745326745643,2.53167491746391e-10,4.29664047934276e-09
"P62834",NA,1,NA,1,1,1,21.0078477265642,20.7935041605583,-4.53148455230487e-21,0.999999999981537,1
"Q07541",2,2,2,NA,NA,2,20.3803668912294,19.1012647276282,-1.10939879702334,0.000203611769836119,0.00114569607803309
"P33775",6,6,2,2,NA,NA,21.3481925999984,20.3641976682774,-0.682293654339358,6.64425658633616e-05,0.000410636841483399
"P07267",10,12,11,9,11,10,22.9656124348058,21.9879596985299,-0.749132512917825,7.91441439296905e-15,2.2579610360049e-13
"Q92797",15,13,17,16,13,16,20.0684540469811,20.0888941571567,0.225231986616072,0.00815407270573537,0.0281288861051446
NA,NA,NA,NA,NA,NA,NA,19.6464199651691,19.3276829618221,-1.8723375191032e-19,0.999999999573939,1
"P61019",2,NA,2,2,3,1,21.8657016903824,21.8555872284407,0.0697366360191567,0.325444526354236,0.608034056671737
"Cont_A0A3Q1M3L6",11,13,12,12,12,9,23.7333279017545,23.6384085865855,0.0747863954689807,0.179100366094881,0.376011031125211
"O75446",NA,NA,NA,1,NA,NA,19.19380505754,19.2564608070818,1.20239532716361e-19,0.999999999471277,1
"P41223",5,5,6,4,5,6,21.1608225631552,20.9182521273766,-1.89235050242147e-17,0.999999994423828,1
"Q3E7Z5",NA,NA,1,NA,NA,NA,19.7639224168711,18.5836314937437,-0.543717579512617,0.144846645486942,0.316432365430497
"P19404",6,4,4,4,6,7,20.9933113524236,21.0490673435112,0.182380589576174,0.0494442730524721,0.129063735495029
NA,NA,NA,NA,NA,NA,NA,18.1660079646127,17.2175425930215,-4.68215678224541e-19,0.999999999152826,1
"P40302",7,8,7,3,7,3,21.8653469099149,21.1827286111939,-0.740936958788437,1.56371982979428e-09,2.29897305338558e-08
"Q9NQW7",8,4,4,5,6,7,20.1697250836012,20.1570333225446,0.0543097724475628,0.520492803959929,0.892514951039801
"Q9BRT2",NA,NA,1,NA,NA,4,19.8862759210479,20.0343004297147,0.0600469843816966,0.589591197549887,0.993244211210986
"Q06440",7,11,12,2,6,7,20.2376614441223,19.21796549607,-0.832136011524694,4.8513524934709e-07,4.7242506384759e-06
"Q01085",4,5,3,5,4,7,21.0042729333781,20.8019488994096,-4.7256146408654e-20,0.999999999701498,1
"P20810",5,5,6,6,6,8,20.281198442629,20.2967762972328,0.164362165895869,0.0416638981769359,0.112539434277312
"Q6RFH5",10,9,8,8,9,7,21.8746785708564,21.7875461713018,3.17816230763896e-11,0.999983089960863,1
"P31483",5,4,5,4,5,4,20.2642535388297,20.1709973665826,8.60764953065522e-20,0.999999999506403,1
"P53885",NA,NA,4,NA,NA,NA,19.8308880543804,19.1486049162131,-0.507231275313367,0.00433093220415958,0.016281096989711
"P53741",NA,7,5,NA,NA,NA,19.6285180930688,18.3667823457205,-1.12242688165783,5.26375669334271e-06,4.14658325783027e-05
"Q16864",2,NA,NA,NA,NA,NA,21.4205318603137,21.3691383938199,0.125624339684726,0.227318741638477,0.454637483276954
"Q10713",8,8,10,10,8,10,20.3927289418523,20.2826035385264,2.84901526823633e-20,0.999999999854647,1
"Q9UKX7",7,9,9,7,9,9,21.2490327845569,21.2140042332841,4.07671185560067e-11,0.999985293249449,1
"Q86VM9",10,8,11,9,8,10,21.2101896498957,21.0681004611964,7.18086390739181e-11,0.999975674575402,1
"P33324",3,3,4,NA,NA,NA,20.3688903334529,19.7132900416313,-0.517971803983393,0.00743866748334318,0.0260180828211301
"Q9BTE3",4,NA,8,NA,6,5,20.3344674057953,20.0293831689048,-1.00025389174477e-19,0.999999999495239,1
"P54885",8,10,8,8,7,9,21.5871203952006,20.5025014134007,-0.910057844659936,6.62840104852554e-08,7.38073855150164e-07
"Q7Z3K3",5,9,8,8,7,8,19.5370956075107,19.5874297288441,0.18287379211917,0.0500755803206711,0.130389202236064
"P06103",14,11,8,6,10,8,21.1009868151405,20.0960935301367,-0.805134699086062,1.0713639457528e-11,2.24391226416002e-10
"Q9Y697",6,NA,5,5,6,7,19.4625865044688,19.8115663146429,0.660512373989058,0.00329784192110327,0.0128206181724877
"Cont_G5E513",2,NA,3,4,3,2,20.4244957967083,20.387934290157,1.05439865210298e-19,0.999999999339218,1
"Q9Y376",5,5,6,NA,6,7,21.7311986753785,21.7744382397604,0.0420891616337681,0.491945776976851,0.853566587165734
"Q13363",NA,5,3,3,5,3,20.6176722301958,20.7612132898295,5.40260311594017e-20,0.999999999625669,1
"Q06187",5,8,6,6,4,6,20.1013109124689,20.1252710585131,0.106603784690074,0.209833291001507,0.426617915988426
"Q13085",22,23,21,26,15,27,20.1124948805846,20.0845511889375,2.27808593016842e-09,0.999845455538662,1
"O43815",5,NA,NA,6,6,NA,19.5941497120659,19.7902165219142,0.286565948010768,0.0415084809876463,0.112234509555736
"Q8WU90",7,7,9,8,12,10,21.7908405072037,21.7516028435048,0.0946750877600427,0.105319946621146,0.242741780902362
"Q96KP4",12,15,15,16,15,15,20.8667406289805,20.9152493330391,0.215484906803258,0.00439430728443007,0.0164958419966017
"Q96BW9",NA,NA,NA,3,4,NA,20.0533458072759,20.1991677441307,0.282198005836613,0.0269811048860352,0.0785495275315752
NA,NA,NA,NA,NA,NA,NA,20.4203413796133,20.6329970789127,0.304588390591548,0.0338776949324475,0.0945065929458022
"P55957",4,4,6,5,6,5,21.4081977965353,21.49306152831,0.108938047674048,0.166735290476108,0.354850348037458
"Q96MU7",2,NA,NA,NA,NA,NA,20.1826747386384,20.0279583140657,9.91786994664117e-20,0.999999999686954,1
"P53008",NA,NA,6,2,NA,NA,20.2864289809921,19.6863552648587,-0.296064259532796,0.362439781614319,0.66399068634515
"P61353",6,8,7,5,6,8,22.6127785742725,22.5130361078707,5.02589442729706e-20,0.999999999657866,1
"P0A9Y6",3,2,1,3,2,3,21.9887485044982,23.9608778833933,2.25957189688332,4.57543485736292e-11,8.78150733714964e-10
NA,NA,NA,NA,NA,NA,NA,19.9972233309634,19.882695552477,2.70687256742767e-20,0.999999999908818,1
"Q5R3I4",NA,NA,NA,NA,NA,4,19.5232183332344,18.7807593183994,-4.34971648133047e-20,0.999999999862559,1
"Q86U70",4,NA,5,4,NA,NA,20.7513467262986,20.4103662933592,-8.44627126221932e-20,0.999999999800937,1
"Q08601",NA,4,3,NA,NA,NA,20.5574941269661,19.6544611667391,-0.406244805804621,0.184704364599287,0.385291514758649
"Q15084",11,12,13,10,12,15,22.6003934306933,22.7802611599373,0.329819065043254,3.07800237941562e-05,0.000205559600037219
"Q9UNX4",16,15,13,18,16,19,19.9616500579767,19.9117054357614,0.121908238774848,0.120368743067022,0.271963281638587
"P32485",NA,5,4,NA,NA,NA,21.3552673312105,20.463476953864,-0.679910460288993,0.000155739318007758,0.000893469696135813
NA,NA,NA,NA,NA,NA,NA,17.8367628091822,20.5829248238921,1.1059380118048e-18,0.999999999261211,1
"Q9NZM5",4,NA,NA,NA,NA,5,20.4062072107895,20.0180720876604,-6.5364323566791e-20,0.999999999663854,1
"Q01970",6,5,8,6,6,7,19.1819721972363,19.39359509876,0.255686316987704,0.0878925046260202,0.208212136183184
"P48147",18,17,19,20,19,18,21.0185870952035,20.9889828684839,0.19680916670881,0.0166433129528409,0.0522255682313283
"Q9BRJ2",NA,5,NA,5,4,NA,20.5984306372749,20.6627493998245,0.142255051721243,0.190781320229592,0.395372118762241
"P04424",NA,NA,4,4,4,3,20.4193209656988,20.3797196234268,6.97938088737343e-20,0.999999999515039,1
"Q9UNH7",4,4,4,7,6,9,21.917661463827,21.8865442214602,1.16266217613925e-19,0.99999999960886,1
"Q6NUQ1",NA,NA,3,3,NA,1,20.3591159403973,20.3215214692233,1.54582951252453e-19,0.999999999352131,1
"P24928",24,18,19,22,27,24,20.5996496714656,20.4500689650258,9.1608058131349e-21,0.999999999892315,1
"P0A7A9",NA,NA,NA,NA,NA,3,21.3047278016081,22.4189654106958,1.1879889946433,0.0115614425480933,0.0378309322807418
"Q9Y5Q9",3,NA,5,NA,4,6,19.3978418101312,19.472796907655,0.19534772367525,0.0911986313802074,0.21440818548986
"Q92878",21,17,20,17,26,24,20.3891697963227,20.4404991146254,4.09827088770734e-20,0.999999999785194,1
"O43395",9,9,9,7,8,12,20.8488004658919,20.8404679846717,0.065402502724095,0.267417847778096,0.516818528221454
"Q9BRT6",NA,NA,NA,NA,1,NA,19.7087753752239,19.386903483248,1.53212268455915e-20,0.999999999949729,1
"P62280",11,10,9,10,10,10,22.0140358357745,22.3186226765239,0.194106127648516,0.164578628656996,0.351251921573646
"Q92766",NA,NA,NA,NA,2,NA,19.5415889916793,19.6922949969103,0.164358981440935,0.31335927464318,0.589890486169043
"P18031",11,9,9,7,8,10,20.6519322002477,20.6247693600556,4.69689273728194e-09,0.999800581011083,1
NA,NA,NA,NA,NA,NA,NA,20.3905530116245,19.377876035746,-0.688142535919598,0.0177528711307916,0.0553126645975902
"Q9UHL4",NA,NA,NA,NA,5,3,21.2690804362548,21.1708487995097,-8.5545543191759e-18,0.99999999757879,1
"Q99719",NA,2,4,NA,3,NA,20.7885976920072,20.7282181622287,8.23159971058187e-20,0.999999999507083,1
"Q9NYL2",NA,NA,NA,NA,NA,4,19.61783099096,20.0265768475936,0.00203515877955231,0.929896757952883,1
"Q04409",14,10,15,9,7,8,21.7194018136472,20.6795802502011,-0.86595449679478,3.9226782948719e-13,9.7659886982707e-12
"P0ABP8",2,NA,NA,6,6,5,19.1196793973881,20.885849903618,1.96122187000202,9.1768390294397e-08,9.96612271551085e-07
"Q9Y512",5,3,4,5,NA,2,20.5495236818263,20.6107204773717,1.95123779946507e-19,0.999999999543943,1
"Q96GQ7",15,8,NA,13,14,14,21.1236685324503,21.1353140547761,4.87122054116832e-20,0.999999999585814,1
"P07602",12,10,10,12,12,11,20.5240212961977,20.6564451558842,0.143057649688603,0.115929584638355,0.263059478813945
"Q15185",6,8,8,7,8,9,23.2907791916854,23.2241454847016,3.72862662951642e-20,0.999999999652452,1
"Q9H773",8,9,8,7,7,8,22.5024363622811,22.3495306742169,2.15240742073299e-20,0.999999999812581,1
"Q96G46",NA,6,4,5,6,5,20.383669575236,20.066700047865,2.12211151937965e-17,0.999999997001076,1
"Q9NX02",5,NA,NA,6,4,NA,18.7423203126777,18.2267516805054,3.48732612623779e-18,0.999999998380598,1
"P54105",6,7,6,7,4,7,21.6478883147016,21.4664502022841,-2.90200169212859e-17,0.999999987569128,1
"P32457",7,7,11,NA,7,7,20.7231889954533,19.7235696672543,-0.840086054848806,2.81876138879155e-09,3.93582608731265e-08
"Q13123",8,4,10,6,7,10,20.6421620537643,20.2806551453998,-2.18829411390798e-20,0.999999999821991,1
"P68363,Q71U36",1,1,1,1,1,1,25.2393942439695,25.2284259586137,1.07432066189432e-19,0.999999999520622,1
"P38295",NA,NA,6,NA,NA,NA,21.0745824488693,19.7711578212925,-1.05957505763386,5.75578060668164e-07,5.55608801538634e-06
"Q9HBM1",2,5,5,3,3,5,21.0611702158791,20.9951264708977,6.33457678330085e-20,0.999999999576972,1
"O43491",10,14,10,9,14,14,20.309432710235,20.3673140694517,0.202078371668545,0.00532499454559485,0.0194905140164006
"P24280",5,10,10,5,4,NA,21.813118210757,20.8144052240154,-0.797189577485589,3.16115081688144e-13,7.94502571976203e-12
"P34760",14,14,13,11,11,11,25.3134428043802,24.325951566087,-0.816296525359458,9.40941689861839e-20,5.11988684442349e-18
"P30048",6,6,7,5,7,7,23.5610635861103,23.6316525399734,0.155918594970274,0.0646656293963214,0.161526356816746
"Q9P015",6,6,4,9,3,6,20.2519232316989,20.4517123157149,0.0236329996013093,0.658778952678342,1
"Q13162",7,9,5,9,5,5,21.0106389698814,20.9771258911148,7.79428078133195e-20,0.999999999239942,1
"Q03262",NA,4,NA,NA,NA,NA,19.3580924799532,18.7786653467521,-0.330863378164833,0.181207371597654,0.379528772735086
"P46783",3,4,3,4,3,4,23.7455672583864,23.6244867435159,3.68288753643833e-20,0.99999999982138,1
"P22307",4,6,7,4,4,7,21.5885805315318,21.621972767265,8.31801946161767e-10,0.999944621503448,1
"P26368",13,15,16,13,12,15,22.4686491165678,22.3000800818433,1.60209682467819e-12,0.999998184745306,1
"Q9UBB9",NA,NA,2,5,7,9,20.0100954721602,20.1724484004207,0.271514019201893,0.03956079623918,0.107353152982207
"P53228",6,3,5,NA,NA,3,20.9344254408055,20.0925697802746,-0.367708199204265,0.115161854484819,0.261429792675644
"Q02776",2,5,4,NA,1,NA,20.3193782714721,19.3911006419327,-0.838302588582801,0.0224048914194523,0.0669230429608767
"O95376",3,3,2,2,1,4,19.6289448883139,19.5446777223095,4.32356818541148e-20,0.999999999842181,1
NA,NA,NA,NA,NA,NA,NA,19.00467809631,19.7031985507525,0.571779502314854,0.0196067914386988,0.060103384277006
"O75934",6,7,8,6,4,8,20.7544724084642,20.6378157500715,1.56055175761117e-20,0.999999999883302,1
"P40024",9,10,7,5,5,9,21.4867839050258,20.4197168860497,-0.722393125772316,9.57654397269218e-06,7.09992942308809e-05
"P0CX37,P0CX38",10,9,8,8,7,6,25.5540071500825,24.3663988768631,-0.999125351363274,1.61548646761657e-09,2.3684826600223e-08
"P45577",NA,NA,NA,NA,3,NA,17.0931730738693,18.3906685533007,1.45737292487653,0.000260596192576001,0.00141796567465581
"Q96I51",2,NA,3,NA,NA,2,19.5581796775857,19.7544924829178,0.138205988274901,0.329940392620836,0.61339393879985
"P27695",8,8,8,9,8,8,22.4521168135705,22.482550779544,0.141114744004507,0.0299444636058184,0.0853384875332126
NA,NA,NA,NA,NA,NA,NA,21.6717730498086,21.7624834438535,0.0239859426660564,0.796894541381898,1
"P52294",4,3,4,5,5,6,20.5075250584063,20.4877958685521,2.38866026679114e-20,0.999999999870781,1
"P08524",6,7,6,6,7,6,22.3569356445046,21.2569169786135,-0.838994855576361,6.59306972013486e-08,7.35691796678051e-07
"P02925",13,15,11,22,22,23,20.92506653128,22.7616582874892,1.9782745888406,2.98749629170208e-57,5.25600180920119e-54
"P40414",NA,6,6,4,4,4,21.7575103187937,20.5135280355445,-1.07772173063136,8.37339769311966e-07,7.81451762670948e-06
"P02557",10,8,6,4,2,4,23.2224305563006,22.3893634020438,-0.709656424637883,2.62607115037101e-09,3.68627753501547e-08
"P0A8P3",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"P43034",10,10,9,12,10,9,21.1795641717261,21.108735567166,2.27648779373029e-20,0.999999999641369,1
"Q9H1Y0",NA,NA,NA,5,NA,5,19.7528301012718,20.1110714743304,0.411671753312863,0.0983845575307726,0.229665499622918
"P39730",15,16,16,9,8,10,21.8653222946227,20.752858938046,-0.945522286339372,8.78804684731431e-25,7.99712263105602e-23
"P41208",NA,NA,2,1,2,NA,20.0451714158234,20.1232429924363,1.6767482381337e-19,0.999999999332728,1
"Q9NVS9",5,NA,6,NA,7,5,20.4157290254735,20.1314627158437,-0.0931920689107194,0.61787763308283,1
"Q9Y5Q8",7,8,9,7,4,8,21.0338294537455,20.5323439209984,-0.182181615600591,0.192099878550929,0.397141856244342
"Q13242",7,8,8,7,9,7,22.0387292349344,21.8980213946769,5.37264002236206e-20,0.999999999493799,1
"P39517",7,5,7,6,4,NA,20.34099771893,19.5689198499178,-0.518851051863386,0.000274159435878339,0.00147697962047521
"P54113",10,10,9,8,8,9,21.1869727949808,20.2974693837317,-0.768528601753631,1.40440554874849e-10,2.47908109909515e-09
"Q9UNI6",2,4,NA,NA,NA,2,18.997341351683,19.2563709542829,0.561054853035829,0.0475671254323504,0.125091822636744
"P20248",4,NA,5,3,2,5,21.1914051776276,21.2109279747099,8.29657010238164e-21,0.999999999935592,1
"Q9Y2X3",13,13,13,17,15,16,22.045380150502,21.8840452505104,6.65958679980167e-21,0.999999999912916,1
"P39748",11,11,9,8,11,13,21.3133787018006,21.379948190897,0.235903153003388,0.00753716688487447,0.0262929060266804
"Q9BY43",1,2,NA,2,3,5,21.2061101328961,21.5542053823942,4.95404441468148e-19,0.999999999228955,1
"P63172",NA,NA,1,NA,1,2,19.8738616619947,20.512131010127,0.019998111383569,0.781067377147183,1
NA,NA,NA,NA,NA,NA,NA,21.6497701541892,21.6647080263849,1.2462588154982e-19,0.99999999961838,1
NA,NA,NA,NA,NA,NA,NA,21.4138799987033,20.3703131233672,-0.851308933397955,0.000435965261953416,0.00219145205008584
"P32454",20,18,17,19,17,18,22.1101424644017,21.1636149916677,-0.805618699190773,4.34625309559806e-19,2.20572344601602e-17
"P23254",15,16,14,13,12,12,23.673905459274,22.6301562062151,-0.937751345875785,6.86176141828562e-10,1.07149043685537e-08
"Q9H444",5,6,4,8,5,6,22.0332473297976,22.013960266831,0.164885045777834,0.0722019144325547,0.177826273623436
"O14776",15,15,16,14,17,17,21.1657617067067,21.1800572687337,0.171773974086077,0.02932979824873,0.083813034735678
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P41818",4,5,6,4,NA,3,20.6556473891443,19.6424957102599,-0.75522667593858,7.91238490833202e-08,8.73672961217079e-07
"Q9BU76",NA,NA,NA,NA,5,NA,20.1061114842186,20.1097559743911,0.126716597406158,0.19355174650114,0.398955414537382
"Q14257",NA,3,1,3,3,NA,19.7152445956776,19.8507271539411,0.22461897924131,0.0353414753361343,0.0978658482812786
