"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"Q08412",7,6,5,4,3,6,24.0724049644673,23.2253202784367,24.6236736694333,23.6949165065785,24.5711709690709,23.92279161904,-0.808073732972098,0.256847347863493
"P05743",6,7,7,5,5,6,28.0102159737147,26.7043388210305,28.5334373908208,27.2243731365074,28.4993004260449,27.5286439205483,-1.19519930416473,0.0684208185838654
"P78559",4,5,3,3,2,7,23.8650706762017,23.7163687035875,24.0335702006742,23.9789517396219,24.2778997534523,24.1574852569982,-0.107911643373534,1
"Q04067",3,NA,5,2,1,1,26.4830166648704,25.2819775547178,26.989443355964,25.0704506834448,24.2790078833148,23.4518288748871,-1.3157369303665,0.969687931162732
"P38075",6,6,6,1,4,5,23.927344673079,22.5372155562251,23.6820120382646,22.8869937185498,24.0633048836947,23.1912154304648,-1.0190789632662,0.0782528634914059
"P06787",7,6,6,5,5,4,25.8831553384376,27.0012941048128,27.2674572332546,25.0127532487353,26.213458028747,26.9368086480073,-0.137738199627933,1
"P38264",4,4,6,4,5,3,25.5053281993435,25.450184023648,26.3759059304872,25.4567595997617,26.4244114636745,25.6859192890847,-0.570927560336932,1
"Q9UL46",5,5,6,4,4,6,24.8576855817164,24.351724182255,25.2340728992639,24.9191860395997,25.1552604795671,24.8486633382527,-0.37581513348,1
"Cont_Q95121",5,6,6,7,7,7,23.4382513669904,24.9108985021935,24.9844953854558,24.7460807459926,25.089535179651,25.1448478755767,0.429848397221866,1
"Q9Y376",5,5,6,4,6,6,24.9435277676329,24.4791842272998,24.716830134638,24.4770068235449,24.5303513239283,25.1579394508281,-0.0255262415087998,1
"Q7Z739",7,5,4,3,4,3,24.3858621373974,24.2557882954971,24.8657396885738,24.7813960358033,24.9804405029504,24.9696408706102,-0.0750723756703332,1
"P30822",6,3,4,NA,NA,2,23.5659913062488,22.763271440557,24.1614114789518,23.076042787981,24.9903555527065,23.3212572065835,-1.1857289675952,0.165680619944698
"Q01852",5,5,5,1,2,2,28.1659064814703,26.7782579420954,28.4565830269357,27.0581777333976,28.4306309479598,27.3169387221217,-1.29991535291703,0.0448495691112646
"Q9H9B1",2,3,2,4,1,7,22.8723286294837,22.8023353132289,23.0565090579565,22.6555862956187,23.2204810673087,23.5727723801566,-0.0395415885815661,1
"P06101",5,4,4,5,3,4,23.9548268496004,22.9909247122805,24.0028031718877,22.7922837147209,24.0861509683111,23.0734234470291,-1.06238303858957,0.0531322978535179
"O14802",1,4,3,5,3,3,23.0950613440371,22.9310003060815,22.9787331490473,22.6897263181957,23.1591946007392,22.86274839164,-0.2498380259688,1
"Q9UPN6",3,4,4,5,6,6,23.5483027718863,23.7768639060246,24.343462937025,24.2748878372776,24.3848061423952,24.1583466544649,-0.0221578178464649,1
"P09110",3,4,5,3,3,5,22.9549141537877,22.8828889111324,23.2612593705986,22.9766835063568,23.3968224202921,23.7714384893215,0.00600498737743275,1
"O43252",4,5,2,2,3,2,23.6103150020783,23.6797924465887,23.9860534621917,23.6267484105131,23.8592462324718,23.6347790398432,-0.171431599932267,1
"P62834",4,5,5,4,2,5,24.6121215785877,24.8141143924357,25.093890445624,24.9532241810979,24.9371440772803,25.5811648306446,0.235115767562066,0.999655700394944
"O43583",6,5,5,6,6,5,23.9220872888114,23.8671935103978,23.9878089833182,23.6106375054963,23.7853427068966,23.9719795538417,-0.081809469763467,1
"P06780",6,5,6,4,5,4,25.4199393529837,24.8223120394721,25.8762435751004,25.1655944824829,25.867165413791,25.404221396453,-0.590406807822368,0.635387372135826
"Q96DG6",6,4,5,6,6,6,25.5607919306894,25.5509231196547,26.0955093812541,25.8237798543561,26.1332667230794,26.1288775919623,-0.0953291563499334,1
"P48681",NA,3,2,3,4,3,23.7299798683109,22.5364569910118,24.3050784200571,23.8464326027191,24.2335776963837,24.0224423192807,-0.6211013572467,1
"O60678",2,4,6,4,4,7,23.9242482788698,23.7493358845096,24.4323854061064,23.8747810294551,24.2774843576809,24.2792149517709,-0.243595392307167,1
"O95372",5,5,4,4,5,6,23.6894333914164,23.8066385101755,24.0931646205147,23.7433076655008,24.2436611104786,24.1110519119414,-0.121753678264001,1
"P60660",7,6,5,7,6,7,24.8831894659269,24.8477460384938,25.2261331530965,24.9550756171233,25.133174517211,25.2043935306223,-0.0784273166650008,1
"Q07960",5,2,4,6,6,6,23.2752512592496,23.4646835908255,23.7138527803227,23.470277685912,23.7989722589312,24.2730408875599,0.139975288597967,1
"P62805",5,5,7,5,8,7,26.093928636832,26.2135968584268,26.7116744296134,26.4375683320661,26.9337496272661,26.6890022639354,-0.133061746427733,1
"P52566",3,3,5,3,4,7,24.0451163907411,23.9002305708057,24.5362748475344,24.3579184069737,24.6896763105167,24.6120068068046,-0.133637254736067,1
"Q86W42",4,6,4,5,6,5,23.8612361185636,23.2841853033506,24.5534075865533,24.1484498938607,24.4904890649725,24.1658842528167,-0.435537773353799,1
"P22307",3,3,4,4,3,5,23.3907151619601,23.8849521808485,24.4344375986187,24.6009014213799,24.8614807331915,24.605165695735,0.134795268064367,1
"O75947",4,5,7,5,6,6,25.4166282354147,24.988554418252,25.8318055245762,25.5695468030635,25.8304309694741,25.8260686622816,-0.231564948622633,1
"P38616",5,4,4,5,3,4,25.6856910265719,24.845398355854,26.1785229225768,24.9182418054686,26.2133774836105,25.1791546551644,-1.04493220542407,0.0653592796101069
"Q01939",5,6,6,4,5,4,24.6129048209754,24.3259759731417,25.628652007103,24.6939295048315,25.4198326529764,25.0698237380838,-0.523886754999266,1
"Q15050",6,6,6,6,8,7,24.5569494194792,24.6175079330873,25.0258830223449,24.7161437429956,25.0633275982185,24.9694611796097,-0.11434906145,1
"P32468",4,4,4,2,4,3,23.5227801354488,23.2143650747597,23.8358319348587,23.3476424529855,24.3486808846054,23.7436884611737,-0.467198988664666,1
"Q9H993",6,4,4,5,6,3,23.6841757739704,23.4282195843901,24.2516118508921,23.8192792339618,24.2075595330976,23.7089289450597,-0.395639798182833,1
"Q9Y263",5,1,5,2,4,3,22.4393585167929,22.4032791557266,22.5847547307186,22.617655558044,23.1089694493336,23.0408968641564,-0.0237503729726996,1
"Q9C0J8",4,3,5,4,5,7,23.0114987331573,23.3770043475092,23.5284799845483,23.1530172625545,23.8061766055266,23.8436443074695,0.009170198100333,1
"Q15257",4,8,4,6,5,6,24.1109929915973,24.5416340651255,25.0358406419268,24.5177483112302,24.4220811961886,24.771442317935,0.0873032881926671,1
"O43815",4,2,4,5,3,3,23.3382106759496,23.5186542361039,23.7628082091648,23.2014228005866,23.8744281541941,23.4360276505065,-0.273114117370501,1
"O75081",4,4,5,5,6,3,23.7608016562404,23.4609567673525,24.0749151274242,23.8497483080363,24.6008008361887,24.027608062864,-0.3660681605335,1
"Q96GU1",5,5,5,5,5,5,25.8856631428543,25.8537199766578,26.3848846444259,25.9229451068671,26.2321677922555,26.2951711285929,-0.143626455805965,1
"O15479",5,5,5,3,5,6,24.0570814777204,24.1106145700893,24.715263976767,24.1913273471986,24.6999482403138,24.7224898725349,-0.149287301659466,1
"P38817",3,4,4,3,2,3,23.2119411563461,23.89957801192,23.1435118263415,22.1337279775605,23.5372000309154,23.276346656313,-0.1943334559365,1
"P08518",5,5,4,3,2,2,24.1885680201823,22.8437577711902,24.2611041003092,23.6611512483363,24.2372538782146,23.6695568160053,-0.837486721058099,0.229768522841467
"Q96CN7",4,7,5,5,6,6,24.7957445098161,24.9518229959751,25.1992603138487,24.9800561408233,25.2925425260969,25.3398010825456,-0.00528904347256661,1
"Q9H9B4",4,4,5,5,5,6,25.2135585926051,24.9612961859369,25.5964658405394,24.7527401729084,25.5836457741259,25.531040266091,-0.382864527444699,1
"P53261",6,5,5,1,2,2,23.0765070450175,22.4486463036334,23.4441263147347,22.4403397261878,23.7113813043545,23.9779617527328,-0.4550222938509,1
"P49454",3,1,3,2,2,5,22.4327107371515,22.2541863960783,22.8060250308147,22.492455047597,22.9217014038166,22.7114497860991,-0.234115314002799,1
"P06730",6,5,5,5,6,4,25.223471773697,25.0998548609702,25.5791441911028,25.3706174398664,25.627540563733,25.6374408906098,-0.107414445695466,1
"Q76FK4",2,NA,1,4,3,5,23.4012916472782,23.8765776471135,23.3806343904816,24.3378146032584,23.8974686342735,24.5042055621346,0.679734380157734,0.22499429548329
"Q8TC07",1,3,4,1,3,4,23.3545819215391,23.7527475217461,23.8783494831907,23.270595609514,23.8695058325022,24.0647370095024,-0.0047856988231653,1
"Q15287",6,4,4,4,6,6,24.1183080773156,24.6496616346384,24.7590461834535,24.4919558236423,24.8298700021721,24.9897038939946,0.1413656964447,1
"P21912",5,4,6,6,6,7,24.8278473942089,25.099242654152,25.3458656859311,25.0263728207272,25.1341306315474,25.3121949645014,0.0433222425644016,1
"P38248",4,6,5,3,3,5,25.7366921846387,24.3043389263464,26.3053864421975,24.8125788358178,26.0136583258733,25.0801075457604,-1.2862372149283,0.0565415321125402
"P33331",4,4,8,3,4,4,25.7399268459481,24.8911656092884,26.1375864170062,24.9074790689978,26.1926880299701,25.2129288405771,-1.0195425913537,0.0644642647512675
"Q49AR2",3,2,4,4,4,5,22.1379110963254,22.4181187154458,22.4824050990891,22.3966392712013,22.6344544659538,22.5773510285504,0.0457794512763989,1
"Q9Y5Q8",6,6,7,5,4,6,23.9125773645085,23.5799203409915,23.9599725800637,23.6581072949649,24.6037639669857,23.9697176232872,-0.4228562174381,1
"P29952",5,8,7,4,5,4,24.1980031244395,23.3652312525734,24.541592711765,23.3694764734202,24.588742081072,23.6432699538089,-0.983453412491333,0.0653592796101069
"P43603",5,6,5,2,2,2,24.4497878166695,23.563353517399,24.8940446690642,23.8067782226873,24.787274083517,24.0511083504127,-0.903288826250567,0.104347947716939
"Q9BV20",4,4,4,3,5,5,24.539623511051,24.2713942064868,23.8129202445261,24.4709379675123,25.0406549404655,25.0178667705797,0.122333416178732,1
"Q13144",4,5,6,3,7,5,23.7579570929067,23.8108056776324,23.9163009973177,24.671528757299,24.0492343588947,24.1048263512907,0.287889445701,1
"P60510",4,6,3,6,6,5,23.740619824425,24.0166138053621,24.0931006117517,23.9179862401714,24.3148322801266,24.3150245932239,0.0336906408180321,1
"P41911",3,6,5,3,5,1,24.4626200906505,23.5604776805245,24.6348515881845,23.6289069352387,24.6842787382968,23.8965276272828,-0.898612724695267,0.0779115315756291
"Q01532",4,4,5,6,3,3,23.8689076879059,23.5348533148937,24.3140615262341,22.4457660875971,24.237816953746,23.2234870931749,-1.07222655740677,0.141276604153625
"P00899",6,4,5,3,1,3,24.1974091414584,23.6596421047639,24.5873843902201,24.0251814765815,24.2850773379262,23.7003504960747,-0.561565597394867,0.560425227631856
"Q9NP79",3,4,5,6,3,6,23.4530613466123,23.5679857748595,23.7133538937922,23.7041324563598,24.0012593950482,24.0279512042359,0.0441316000008338,1
"Q99961",4,5,5,6,6,3,23.9621887441177,24.0725048988056,24.1077788265149,23.9679576961749,24.2555985816554,24.2519886928763,-0.0110382881437327,1
"Q9H9Y6",2,3,6,6,5,3,24.1289095205604,23.5451418287785,23.8829603486921,23.5874567288882,24.5173735983339,24.2321443651476,-0.388166848257367,1
"Q9UKN8",3,2,2,5,3,4,23.86112884992,22.7312794574767,22.9604222544496,23.5012673253985,23.2189334414257,23.847865964488,0.0133094005226333,1
"P21599",NA,NA,NA,3,5,7,23.0829473276532,23.6433149895814,23.7331012013241,24.3429705439431,22.7367735111551,24.202144305096,0.878535932829365,0.224207455296641
"Q14997",3,5,4,4,2,7,22.834790636335,23.1169909815751,23.4522017690746,22.9412481574132,23.643307832401,23.7558077107334,-0.0387511293629667,1
"P61019",4,4,4,7,5,4,23.6214583310643,24.0675925722732,24.2263004657763,23.6982905045626,24.1060197318002,24.2298935897025,0.0139993792991658,1
"O75937",2,3,4,4,4,3,23.3475970400114,23.3195061984778,23.3959080107478,23.8622754444144,23.9081598652688,24.1770859849737,0.2357342372793,1
"P62942",4,2,5,4,4,5,24.8736350424271,23.4244956568238,24.1378174673703,24.9617232840551,25.1889823614354,25.3186807124574,-0.1651784059655,1
"P49642",3,2,4,2,6,6,23.8166382926275,23.1175781087495,23.5545239798269,23.6240341554469,23.7602777262781,23.914633672548,-0.158398020662701,1
"Q04869",5,6,6,2,1,5,24.3468752413686,23.4240368278882,24.5945372647108,23.6312517840257,24.7714032252977,25.4987983320494,-0.386242929137933,1
"Q04344",5,4,5,3,2,5,24.9564627473532,23.9181251320567,25.2396371302316,23.8974087140568,25.3384617876683,24.2146646290517,-1.16812106336263,0.0522744348869269
"O14777",3,3,5,2,4,5,23.1265518253965,23.2761604790164,24.1996476352806,23.7295615203446,24.1646301554749,23.9886703864116,-0.165479076793133,1
"Q02543",6,4,8,6,7,5,26.8805396672597,26.6378310021068,27.3343656345038,27.0384634079107,27.3476762414733,27.2604719404307,-0.208605064262867,0.999407671974044
"Q68E01",2,7,4,5,3,3,22.7721883006804,22.8200300207955,22.9012392441027,22.7245373759264,23.0818032779872,23.1421589543409,-0.0228348239025008,1
"Q12285",4,2,3,2,2,2,23.1983760945216,22.7740929057259,23.3899113293313,22.4250817971281,23.8106427242591,23.003187442395,-0.732189334287667,0.329699864244242
"Q9UNS2",6,4,4,6,4,2,23.6027253662504,23.6096217643642,23.9967930895265,23.6306115266455,24.121045732847,24.0859831127891,-0.131449261608367,1
"Q9C0C2",4,3,2,3,2,3,22.2531822667073,22.0946679289568,22.7271205719449,22.4516777284857,22.7604233209476,22.6803466451941,-0.171344618987734,1
"Q12458",2,3,4,3,5,2,24.0377161841285,25.3304189526305,24.5945803170158,23.3896985523352,24.2788953367253,23.783060375893,-0.136004652336966,1
"Q05519",6,5,6,6,6,7,24.4063595640439,24.7329435099676,24.674141395749,24.6494301937606,25.0355896470241,24.930201419039,0.0654948386500678,1
"P53999",6,5,5,7,8,8,26.7605004781351,26.6883805180971,27.1097017135127,26.9660290571224,27.1840599218379,27.1920570784368,-0.069265153276465,1
"P15288",1,NA,NA,7,6,6,21.8933937496763,23.949684337574,22.4530281794357,23.899128791421,22.6849586321039,24.2693033494258,1.6955786390683,0.0212344932662672
"O75190",5,5,5,3,4,4,23.7042336895722,23.7292781280182,24.0112583132892,23.5113711919974,23.842157146376,24.0866092310889,-0.0767968660442987,1
"Q12114",4,7,6,3,2,3,24.7848067524488,24.402219830327,25.0392944302235,24.6668735678456,25.0631565721071,24.8650654829917,-0.317699624538368,1
"P0CT04",4,7,4,3,3,4,24.866493572229,23.8626237377986,25.3326557387358,24.0391742595852,25.3938481405109,24.459745656046,-1.0771512660153,0.0738862962655765
"P62917",4,7,4,6,6,6,26.4836561377867,26.2223530122022,26.8824507890976,26.6397031520861,27.0265963837451,27.0503342660979,-0.160104293414401,1
"P68402",4,4,5,5,5,5,24.4872210624514,24.5594705694715,24.4437572700653,24.3972030138635,24.7135500291103,24.7806661127728,0.0309371114935987,1
"O75746",3,3,6,5,5,7,23.7860435386419,23.8098555434542,23.7276523184293,23.926078057743,24.1976688985155,24.1164604114134,0.0470097523413007,1
"Q06187",3,7,5,4,2,4,23.4034082822116,23.2985770983167,23.8407967444134,23.58146955029,23.838246207428,23.8310737000227,-0.123776961807868,1
"O75663",4,4,5,3,4,5,23.851590838484,23.1801832493804,24.2850897586988,23.640036590275,24.000870657373,24.6544535702837,-0.220959281538901,1
"Q9BRS2",2,4,3,3,4,6,24.5136720635443,24.2606241204838,24.8723223349538,24.646182820197,24.7176117920909,24.9544316078468,-0.0807892140204653,1
"Q12117",4,5,5,2,3,3,26.2341033137464,25.3134554768341,26.7491998076797,25.3904948939114,26.6252344935422,25.5816939970408,-1.107631082394,0.0561284181598124
"Q96DF8",3,1,4,3,3,3,22.1750434399881,22.019584281148,22.6804891588613,22.2870446968379,22.6934378244596,22.70345921733,-0.179627409331034,1
"Q01081",5,5,6,4,6,5,25.6833836020138,25.9031706115903,26.1728745823367,25.8518554850714,26.0582960012245,26.0471577022453,-0.0374567955560003,1
"O96000",6,6,5,7,5,6,24.8971334553258,25.17552290163,25.3351403437367,25.1748324446579,25.1714866756151,25.204518907217,0.0503712596090994,1
"Q8ND56",5,3,3,4,3,3,23.301850883721,23.4887496090314,23.708522128295,23.5222520202317,23.6590715074191,23.7055806079142,0.0157125725807343,1
"Q13546",3,4,3,3,5,4,22.9272998177028,23.1722494035069,23.2119966888476,23.0100771317446,23.2669396284012,23.2084125417151,-0.00516568599500052,1
"Q13868",6,5,6,5,4,3,24.3062998220027,24.6782049920478,24.6011577855111,24.3472004266804,24.626509142382,24.5445298677988,0.0119895122103995,1
"P39522",3,6,5,2,2,2,24.1706796931957,23.2323339673822,24.536285520638,23.1584309475957,24.3849431230282,23.4696462882964,-1.07716571119587,0.0560665670249754
"P40938",5,3,5,3,5,6,23.4254135174677,24.016106225812,24.0124480768706,23.7255982096104,24.4894587018628,24.0984163891432,-0.029066490545168,1
"Q9NQ29",6,6,5,4,7,4,24.9297912468903,24.7094629152369,25.3800168237001,25.3875962678883,25.5481379966308,25.5869533734465,-0.0579778368831659,1
"Q9BZE1",5,5,4,2,3,5,23.3615383688316,23.5678636087785,23.8767640417856,23.2547214250886,24.1391492716807,24.0117363835417,-0.1810434216297,1
"P62847",4,4,4,6,5,5,25.6096977302601,25.6684095813947,25.8123152094962,25.5117249101075,25.9743965585257,25.9206426176132,-0.0985441297221996,1
"O43768",4,5,3,3,6,5,24.8858524626031,24.595893250696,25.2224902515788,24.99237066217,25.2610390884689,25.3824373508413,-0.132893512981166,1
"Q96IU4",5,6,4,6,6,6,24.8976721043855,24.7124440856107,25.1023491557737,24.769972996356,25.2692124482781,25.0177465005094,-0.256356708653734,1
"P11745",4,5,5,5,3,3,24.1800492123017,23.4381017109805,24.3844725928507,23.0350056128847,24.4952987820856,23.451606928178,-1.04503544506493,0.0606861827534746
"Q12466",6,3,4,2,1,NA,22.795912324446,22.4676836533553,23.069592353126,21.7616914239877,23.3307860200882,21.8102135844866,-1.05223401194353,0.0948213627484441
"Q96EK9",3,1,3,4,4,5,21.3505103042177,22.2116552934738,22.4973665387576,22.3139414435192,22.3433817416979,22.5055470009496,0.279961717756468,1
"P25685",5,6,5,7,6,5,24.246438787907,24.6397703757185,24.6100408794519,24.4142258568649,24.6275237542025,24.8961718075701,0.155388206197365,1
"P82650",6,5,4,5,6,5,24.196120913417,24.4140372885028,24.5045490398104,24.2653934252768,24.846144955779,24.8350505735012,-0.0107778739085328,1
"P33775",6,3,1,2,1,NA,24.5700790888119,23.5135512340219,26.0027448101115,25.0308546831395,26.4338460811265,25.3936164369675,-1.02288254197367,0.988554430548678
"Q9NRR5",4,3,3,6,5,4,24.2682330068986,24.3229750204831,24.1399353714771,24.3574230034733,24.2170629697553,24.3752614086459,0.143476028157099,0.943866943866944
"Q9H9A6",3,2,4,2,5,5,24.8004234154189,24.2484388087171,24.7162145114866,24.1993536339728,25.0308233709014,23.5685410186822,-0.843709278811599,0.17984942963335
"Q9UNP9",3,3,4,6,3,6,24.6189499080451,24.4692502976456,25.0536745339312,23.5564910863937,26.583224658993,25.9221041706253,-0.7693345154349,1
"Q9GZS3",5,5,3,5,3,5,23.5339841150297,23.6630887625097,23.8530662171752,23.6532214278739,24.0815689306997,23.92957428872,-0.0742449279336661,1
"O75381",5,3,2,3,5,4,24.3274950816111,23.2766654167196,24.8414269080202,23.2308015026107,24.479032958608,24.5970334278349,-0.847818200358033,0.685185446292844
"Q8N9T8",5,5,5,3,5,3,23.048140765059,23.07161882376,23.3597782416127,22.9435618378049,23.4652596115779,23.5849739661857,-0.0910079968329995,1
"Q13247",5,5,6,4,6,6,26.1256430104147,25.9137444231456,26.6423536275649,26.4029753443154,26.6436364755274,26.7572813480069,-0.112543999346367,1
"Q9UHY7",5,5,7,6,4,6,23.0978434269991,23.3151188739613,23.2132166765543,23.2135839549492,23.8116987509051,23.5442990919402,-0.0165856445359331,1
"Q9BYT8",5,4,7,4,3,3,22.9760304500402,23.2081794251921,23.3372189969787,23.1586207817299,23.4528784151137,23.4862767607109,0.0289830351667675,1
"Q9Y606",5,5,3,4,4,6,23.6415044130956,23.4178229054052,23.3350140949156,23.3342698749578,23.7339284880615,24.0007169894601,0.0141209245834659,1
"P0A7L0",2,NA,4,5,7,7,23.6907749072219,25.4388939878236,24.1962097833169,25.9109686576849,24.7968298083974,26.0965408028631,1.5875296498118,0.0323889457148673
"Q9GZZ1",7,5,2,4,3,5,25.4160395520809,25.7734110953002,25.9072324107604,25.0662781023142,25.353731586834,25.4136625309134,-0.141217273715834,1
