"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"P49321",32,33,31,31,30,31,0.451963972179445,0.599901788427877,31.5431290908308,31.8315162614286,31.6814504373706,31.6346868918335,31.8146087582873,31.9557595154953
"P49327",84,81,82,82,83,83,0.12776369550183,0.276848745594055,32.8626022937267,32.8198551736186,32.784666357404,33.0523470061247,32.9941738135562,32.9696105298621
"P49334",2,1,2,2,2,1,0.5732295240878,0.699906612114094,25.2450842918989,23.4931865596018,26.7644976928189,24.9067674542191,24.6313471389413,24.5186490032298
"P49354",1,3,1,1,5,0,0.477437369952306,0.621850478501572,23.360962060037,25.2534995852987,22.8274935222715,23.3058330466163,26.0679119576751,NA
"P49366",5,5,5,2,5,5,0.412893464227755,0.567192462228777,25.918127979384,26.2356137660747,26.2991559462768,24.8249360829358,26.1454568871572,26.353332302902
"P49368",30,28,30,31,32,31,0.0497047326182471,0.148506423288524,32.5192147769207,32.4424875830038,32.4948994933553,32.8136849987118,32.7688036099219,32.6701642078928
"P49406",7,8,8,7,6,7,0.00967618019775491,0.0452121981303053,28.3865012839489,28.7690790038825,29.326642579893,27.6668577262639,27.885594453344,27.945014665721
"P49407",3,2,4,3,3,4,0.227492682113088,0.390572922281852,25.2749593974756,24.5725908158019,25.2984562556557,25.2400448852172,25.2635708314293,25.6622054514139
"P49411",23,22,24,23,23,23,0.162029534568903,0.320897645412181,31.407853667973,31.4924990960867,31.3353685387027,31.5259987605027,31.6801002954813,31.5725609422115
"P49435",5,4,4,4,2,4,0.0127380421064178,0.0553794181579323,27.4811238114918,26.8763918323855,27.2252125473855,26.6128884580086,25.6459945787786,26.1563405393942
"P49454",6,5,5,7,7,6,0.599810880533237,0.721172282212182,25.2028817194314,25.161317928333,24.7424027241837,26.0288424653067,24.9790826489074,24.7186084518249
"P49458",3,3,3,3,3,3,0.229358778845742,0.392708878627065,28.6615068375124,28.5399114488801,28.6819213863304,28.8931207494739,28.7622723067236,28.6971952599342
"P49459",2,2,2,2,2,2,0.0546596156808682,0.159853962054557,25.9022597959702,25.9024232337933,25.0181590001232,26.0725002716227,26.3834740516876,26.4089025321536
"P49573",5,4,4,5,3,4,0.00476402773385543,0.025658865091178,25.728869548771,25.1348586559159,25.1616702825264,24.5654682076129,24.0818306028095,24.3587411245424
"P49585,Q9Y5K3",3,2,2,1,4,4,0.976414468608309,0.984798219037654,24.684361362085,24.0387753792399,24.2756127942488,22.7524208779785,25.1117703183674,25.0713770038864
"P49588",29,28,33,29,32,34,0.328597930956491,0.493920777030654,30.7037217854194,30.8990402556256,30.8896321287542,30.8642165935974,30.9726317955448,31.0414806346396
"P49589",12,13,11,14,14,15,0.81333883234784,0.878297598133931,27.9396009307022,27.6717678392531,28.147860468814,28.0773331039607,27.8647809876537,27.936603345515
"P49591",15,14,13,13,15,13,0.210278135060575,0.374247660391461,30.1678774306708,30.0459339380323,29.9002802814493,30.3614777068425,30.2001334805807,30.1155976516624
"P49593",13,13,13,12,11,13,0.498407463567829,0.639597585996216,28.2727215166279,28.5304111312991,28.4487011821029,28.4119317129982,28.5444243610449,28.5652051183136
"P49626",11,11,11,10,10,10,0.00658687907036349,0.0333036298142202,27.1171987707106,27.2428639011649,27.2678918670177,25.8634912907319,26.6094937254319,26.4321552853764
"P49642",7,7,7,7,6,7,0.517716204780603,0.655877740242494,26.7712151324795,26.1521223257489,26.6102530025202,26.5899942669932,26.5677589179626,26.7742113988951
"P49643",2,5,3,4,5,3,0.244102220098979,0.408806470066294,24.7748104636859,25.4303785478555,24.7120039214334,25.5804129174341,25.400484440141,24.9697625404406
"P49687",2,3,3,1,1,0,0.0050935323737982,0.0271100442782452,23.4915818360701,24.4815614911288,25.1100721127119,21.9596937064279,21.701000802805,NA
"P49720",6,7,6,7,6,6,0.103631587911003,0.24357522128361,28.2897357735439,28.5276068704754,28.2922857970639,29.0239497512529,29.0115299496492,28.3556291925728
"P49721",7,8,8,8,8,8,0.0798005757515656,0.206703952882645,29.1631369169613,29.2980204399546,29.2120914142112,29.3917832485197,29.5119736323771,29.4612720872349
"P49723",8,10,10,9,8,8,0.000120624448753765,0.00324081963114504,29.6706283059441,29.9100963960696,29.7703608935757,28.6698779131069,28.7311402063024,28.7127646749363
"P49736,P29469",23,24,26,24,24,25,0.0571262442664145,0.164600490467575,30.07937070977,29.9853215975077,30.2650563169838,30.4884519136228,30.3272904414929,30.4196480816087
"P49748",14,15,17,15,14,20,0.062875553837016,0.175752309037503,28.3062173063217,28.2424708069577,28.1406938929219,28.4565674753622,28.4863811698067,28.9778961818365
"P49750",10,10,9,11,10,13,0.029947834974169,0.105192290997585,26.5083911620137,26.4860049362988,26.479893651097,27.1477195813549,26.6534894524214,27.1973688231793
"P49755",4,3,4,4,3,4,0.745859874466372,0.83278883042163,26.161584967722,25.682854675073,26.0061557662514,26.0645261664677,25.6925655634365,25.9107597832731
"P49756",10,10,10,10,11,11,0.558895095677584,0.689035667138754,27.9792158666469,28.1335703536366,28.0676547003457,27.9779085954057,28.388187981674,28.0891125034787
"P49757",0,1,1,2,1,1,0.168624513923621,0.327849804279332,NA,24.8075238487079,24.5815130105282,24.7246097285075,23.8901471292757,23.9448574037576
"P49770",6,6,5,6,5,5,0.848475584472852,0.90074746899142,27.1193757668094,27.1847986349393,27.2674355105058,27.1958232154272,27.170503829937,27.1417425492759
"P49773",6,7,7,6,7,7,0.0667165180262008,0.182252640643775,29.6000088588789,29.6897856225457,29.6452594009934,29.8737090094776,29.832111331347,29.9388160684041
"P49790",23,18,21,22,19,24,0.306899272135937,0.47260616571909,28.9251138055966,28.1811933293884,28.6425491783453,28.8640604587091,28.6820151384185,28.9323792235033
"P49792,Q99666,O14715,P0DJD0,P0DJD1,Q05823",61,59,64,61,60,65,0.328900946694996,0.493920777030654,29.5312828002297,29.5649334837511,29.6110475495808,29.7461682282274,29.6035134908873,29.6992477677215
"P49821",6,7,7,7,6,7,0.816570759905342,0.880362627167957,26.5147892272315,27.10401555176,27.0424924421988,27.0865817545042,26.5372690842168,27.2241386449057
"P49840",5,4,4,5,5,5,0.141800414832048,0.294867803753262,25.4041799181551,25.2609711571709,25.3296257142385,25.8205656181337,25.5599074970013,25.3813229807424
"P49841",0,1,2,1,2,2,0.789572382979842,0.861457509084191,NA,23.6168393627834,23.9780015819758,22.9853389063023,23.8611846209728,24.1993389493704
"P49848",2,1,2,2,2,2,0.242497539943247,0.407063833251359,23.0534130132857,19.3889666302833,23.298247771561,23.263392899844,23.1905585829745,23.4747654932322
"P49903",5,4,5,4,5,4,0.114440803540826,0.258095577322757,26.3624589999705,26.3976784245784,26.6221998664251,26.7087610985236,26.9579340670634,26.5721113155373
"P49915",23,26,27,27,27,28,0.0561630412225498,0.163089322380693,30.7340500944971,30.9331151855096,30.9560947033625,31.0829490350973,31.15983564619,31.2711823666965
"P49916",7,4,3,5,5,5,0.0209666775868622,0.0808417469398788,25.4550214841619,25.0075059378947,25.2698829340722,26.0331200508917,25.6719462200052,25.7033440437665
"P49954",3,4,4,2,3,1,0.00335782270147532,0.0197178390151118,25.476104085108,25.9411529917456,25.9393133324778,24.2533734986757,24.5292318631292,23.2452876535551
"P49959",11,12,11,10,12,11,0.822533593160379,0.884525692793926,27.206940974047,27.2049526477105,27.3572367713676,26.9595793969249,27.2458437014638,27.4503643355423
"P50085",3,4,4,3,1,2,0.08649129828959,0.216439410946391,24.6752155990036,25.5265805029594,24.8038215127743,24.9001226880202,23.6859677408948,23.9818717841969
"P50086",2,2,2,1,1,1,0.000150277644740037,0.00348576470490443,24.3053379289259,24.5972969706327,24.4769230050841,22.8539738130894,23.0511482861046,22.4808408863675
"P50094,O42831",1,1,1,0,0,0,NA,NA,22.6972670170192,23.0579890495573,NA,NA,NA,NA
"P50095,P38697,P39567",11,11,11,11,9,11,0.00970713067515931,0.0452730535920865,28.0331530242386,28.2836303431689,27.6633672296917,27.2437620172265,27.3458586554964,27.2951079308683
"P50101",3,2,2,1,1,1,0.0857041034425112,0.2154760709249,25.1998811987417,24.7732758189522,24.8851549531814,24.7094255895753,24.6379045568979,24.5807467486888
"P50107",2,2,3,2,2,2,0.0186122907765543,0.0740824907110919,24.6629104553493,25.2956086688058,24.8946816411724,24.3307780023613,24.3041680559587,24.3992169588698
"P50109",3,2,3,1,1,1,0.00129307917653499,0.00991099077492903,24.7209489959938,24.797197504713,24.6198183950344,22.8056062172999,23.4410492937318,22.1916119196551
"P50148,O95837,P29992",1,2,2,2,2,2,0.729299203671131,0.820969529249584,23.8315214723952,24.3988641781866,24.1910025971765,24.297618612465,23.8895977195273,24.0175614936153
"P50213",8,8,6,8,10,8,0.0568702220958661,0.164338251468581,27.8400872573349,27.6854829890568,26.8835279503085,28.0655525015682,28.2091609654431,28.073325379367
"P50278",3,2,3,2,1,0,0.0895637393084362,0.221215866624406,24.4227379050589,23.5730911088474,24.4424078880125,23.0951401641374,NA,NA
"P50336",6,5,4,5,5,6,0.210095716047274,0.374054797939647,25.3462114923114,25.1020582039313,24.7206532516431,25.2065466811926,25.2650541918641,25.5651982978505
"P50395",23,22,22,23,21,22,0.0630573949050998,0.175844658587642,31.0519235745158,31.1225367712779,31.0453679410756,31.3537143067228,31.2910863703226,31.2850180310466
"P50402",5,6,5,6,6,5,0.432208633997153,0.583244939973182,26.3159881258964,26.393293974729,26.3788752969217,26.5234481882497,26.6880703228395,26.2500304853684
"P50416",4,3,3,3,4,2,0.30139699418429,0.467895462110599,24.7904696895594,23.7558860882339,23.7379735765454,24.3220744196899,25.1733730224577,24.1707205767937
"P50453",7,7,10,9,9,10,0.0153917080448831,0.0640391411323762,26.7985077676182,26.5824644715024,27.2263870298587,27.6179014853234,27.4510706184293,27.5085547480187
"P50454",12,12,13,12,11,13,0.47666251261403,0.621180141420978,29.2983123707511,29.2615881653251,28.9894980693631,29.5448666168715,29.0768440332547,29.3193308027969
"P50479",1,2,2,2,2,3,0.105385761360538,0.245785206140533,23.4289297387732,23.8835086786803,24.2986051544226,24.5885669947704,23.9860895381027,25.0106461057828
"P50502,Q8NFI4,Q8IZP2",9,9,9,9,9,8,0.321750486884047,0.48660691989466,30.0913421962085,30.158662065587,30.1550532976114,30.2316838062612,30.3163454548492,30.1979627828578
"P50552",9,10,11,9,10,10,0.535676788882839,0.669894394812385,28.2232266843426,28.4551592303138,28.3790865312187,28.1931187995928,28.5961452351441,28.5834027649432
"P50570,Q9UQ16,Q05193",15,14,17,14,17,17,0.144118445759743,0.296686370352282,28.4185009121725,28.3690104155758,28.6945650975424,28.6241843484876,28.8034685512348,28.7555635353148
"P50579",12,12,11,11,13,13,0.599583496734654,0.721084449551378,30.5841961429677,28.7512294171374,28.7316241169027,29.0983400633228,29.0301877088328,29.0612859957856
"P50613",2,4,3,2,3,3,0.693588447878599,0.79563514893752,24.9506956185379,25.2569288596514,25.5209550348223,24.9193782706129,25.0573841363346,25.4769423579372
"P50748",2,3,3,3,3,4,0.187724092727837,0.349371552088543,25.5596964530628,26.3802030530942,26.4058032236652,26.2838645911557,26.7154696855954,26.584008783732
"P50750",2,2,4,4,3,3,0.0665242718739878,0.182121461916267,24.3910854545921,24.7018738327469,24.8520987658259,25.5660143726926,24.9095168485772,25.0193150458146
"P50851,Q8NFP9",21,25,17,23,24,20,0.30612549234976,0.472085550238662,28.2196798609054,28.3785940794126,27.6951024826075,28.2801038642903,28.3126871342734,28.3796019887162
"P50897",6,4,3,6,6,4,0.460173343818331,0.606014172679706,26.6262406813523,26.5737412305469,26.5451026049297,27.1203243573974,27.0556954711349,26.2050581589438
"P50914",3,3,2,3,2,1,0.913363754037148,0.940011406068763,27.8143836195469,27.5305399318563,26.8518146788653,27.9501959814662,27.6184074911307,26.7628375431609
"P50990",32,32,33,33,33,33,0.0711504342525524,0.1907541631686,33.0228361044444,32.986877158943,33.0409246034623,33.1566318770898,33.3503700296559,33.2777526449823
"P50991",24,25,25,23,23,25,0.503439454030776,0.644254543275766,32.2388363270447,32.3169664239277,32.265222988304,32.1925317134769,32.4002192853721,32.4980848327574
"P50995",13,12,14,13,12,15,0.0300661043494722,0.1054610368536,28.7009988622313,28.6400356224736,28.7687226726885,29.1668332801496,28.9747054249946,28.9754347256096
"P51003,Q9NRJ5",6,6,6,6,8,6,0.239645367739921,0.404021612968739,25.999072074998,25.5003589141009,25.728985891326,26.2574369541236,26.2249155977495,25.6468705819288
"P51114",16,18,19,18,17,19,0.253245852348964,0.418842436219587,28.0634316509209,27.8050343701165,28.3170093153924,28.2071923757573,28.1560716454504,28.5406483067926
"P51116",6,10,7,8,9,7,0.211441007027552,0.37529939914163,25.4850797842949,26.3228749002414,25.6337889828632,26.2850261480274,26.9320222344395,25.7798178558842
"P51148,P61020,P36019",7,7,6,7,6,7,0.0570235513548562,0.164583475392332,26.4436339589342,26.2303741873693,26.2452043818881,26.8328434630233,26.5213092227443,26.569121554586
"P51149",7,9,8,9,8,7,0.119931173360371,0.266507855980305,27.9367644989691,28.1068688646286,27.9498749064091,28.480710698165,28.2085553809023,28.0990396686541
"P51159,O00194",3,3,1,2,2,2,0.375581475834051,0.536719566438249,24.8894077595912,25.0173184710785,22.7979687183,24.5229208296003,23.1209647839003,22.9082799098129
"P51178",5,6,5,5,5,4,0.17255518693506,0.33202904731771,25.448317530976,25.9091952037056,25.9448416368357,25.425726662296,25.735541645727,24.9504245103258
"P51398",7,5,6,7,7,6,0.0421943803032195,0.133285687874648,27.3293464212764,26.8813490306995,27.2603434625636,27.8463952969086,27.6931953550174,27.4045939996798
"P51401",1,1,1,1,1,1,0.00706577694293685,0.0351964884997771,27.2597044832271,26.6392295725182,26.7690182270843,26.2582609468616,25.8505813813377,25.8606450873758
"P51532,P51531",11,14,13,15,17,16,0.00702710933958963,0.0351077440892851,27.4407816821504,27.751395196516,27.5466078950837,28.0163202983509,28.4378380086346,28.2968751590511
"P51553",3,5,6,6,6,4,0.445540347406145,0.594563882364185,24.7160088448988,26.2623677793119,26.1587696014418,26.8013129829247,26.4070447358671,25.3266558635309
"P51570",5,5,4,5,5,4,0.231860066721468,0.395108391207633,26.0230141703036,25.9253507514662,25.5193971727739,26.0774647907885,26.4067759846279,25.8410391193331
"P51571",5,5,5,5,5,5,0.293634122751321,0.460461333131612,26.3403441822874,26.0555207327643,25.7653813868008,26.5127402750657,26.1641578199962,26.16720189423
"P51572",0,3,3,2,3,2,0.239399360099321,0.40374162532944,NA,25.7304564404722,25.8624902745915,24.5880965251622,25.8431947575356,25.3441874985188
"P51580",9,8,9,9,7,9,0.718835636007085,0.814820196919162,26.4467580291045,26.851553293678,27.1286001218032,26.8447082629519,26.7354499266614,27.0879736085778
"P51610,Q9Y5Z7",28,29,28,30,28,28,0.487022316303524,0.630756338371565,29.6508606999326,29.6419444624001,29.4112185318398,29.797106528062,29.6487366700693,29.5542165587862
"P51649",1,2,3,1,3,3,0.620388657372351,0.737487198961578,23.2554388826397,24.0411640076535,24.5857166988662,23.3032802695432,24.6017996904685,24.7935065443331
"P51659",13,11,15,13,15,16,0.583523299063995,0.708674244667525,28.7646235120726,27.9992558188186,28.7120542284083,28.340058198004,28.8396152197295,28.7565195956817
"P51665",10,11,10,10,10,10,0.388306168819258,0.546705894761081,29.658478438647,29.3360445424169,29.2812145036519,29.6128512899948,29.5066539873369,29.5545945019753
"P51692",4,3,5,4,4,4,0.848478641991853,0.90074746899142,26.6310092181507,25.7830175650312,26.4709368741513,26.5236766504791,26.1528931210798,26.362199695546
"P51784",3,4,5,3,4,4,0.751387278383797,0.835547679198822,23.2249179797416,23.8426799791696,24.6226281141028,23.2518297743755,24.5671749769135,24.3635808057381
"P51809",6,6,5,6,6,6,0.0208970622313011,0.0808201082161575,26.1116106451852,26.3273003941764,26.1321971367856,26.5487273350294,26.7111541867045,26.5075613029658
"P51812,Q9UK32",11,12,11,11,11,12,0.251888039584592,0.417143110800582,26.6464442907836,26.7218642586447,26.5425902925127,26.9361374603687,26.7267099178577,26.7201039935556
"P51858",13,13,11,13,14,12,0.278641057228994,0.444400372612456,30.2141904565791,30.4578707453437,30.4230474802685,30.3483913879247,30.76000095157,30.5415672374277
"P51946",2,3,3,3,3,2,0.26564020896394,0.432298692984653,24.1098599077081,24.2724761605883,24.2373496094396,24.4492681414657,24.5903502042537,24.148022130681
"P51948",3,3,4,3,3,4,0.21295440963094,0.37646248355784,24.6583661535521,24.9780770422285,25.22903003096,24.9498821474339,25.3922079587457,25.4208471570341
"P51965,Q96LR5,Q969T4",2,2,2,1,1,3,0.818510232830242,0.881512832841269,23.0798212981337,25.210478153999,25.1518137500911,23.9874198933725,24.3443358528897,25.6374818253405
"P51970",3,3,3,3,3,3,0.0903310614421787,0.222784273117405,26.5464739979292,26.8206026012769,26.7889751952892,27.0903833246641,26.8951371663197,26.975665665615
"P51991",11,13,13,12,12,13,0.216706225488851,0.380627856738884,31.9017239390932,31.9963211912121,31.8611828203519,32.04683590799,32.1307096418095,32.0301291294086
"P52209",12,15,12,13,14,13,0.165899529284398,0.324916061425162,30.591761626178,31.0050377060721,30.4401049245364,30.8834304100378,31.038854062447,30.9586831740059
"P52272",34,35,33,35,34,35,0.301894933878131,0.467895462110599,32.7144048671865,32.7175220315397,32.6037076005859,32.8062324518276,32.8407125745974,32.7497763216085
"P52286",3,4,2,2,2,2,0.0134723478590875,0.0577664083499583,25.9551633417812,26.1436089436291,25.8088271303849,24.518906591706,25.306721863693,25.3347443235872
"P52292",15,18,17,17,17,15,0.112820538730078,0.255541049832118,30.4262152879641,30.5172451961943,30.2265435553054,30.6960577751732,30.6533964109466,30.5420004921957
"P52294",3,2,2,3,3,4,0.0940787559160155,0.228465576073734,24.4287190904813,23.4640272663222,24.4683713299671,24.3724328851278,24.9441106297094,25.2131594811997
"P52306",2,2,1,2,1,3,0.403558790966038,0.559003558216838,23.2934174276208,23.9629244181357,23.1781762650934,24.1155986705286,23.0023620138001,24.520169734445
"P52434",5,5,4,5,5,5,0.133813289254423,0.284945583484018,26.930826964912,26.9174531963879,26.4759489848383,27.3020923435775,27.0833448396654,26.9132696955035
"Q9H1A7,Q9GZM3,P52435",2,2,2,2,1,2,0.296800791099203,0.463556213927666,24.6511014801794,25.0662930199277,24.6651930019997,24.8162392631747,23.3578087880816,24.7396963744233
"P52488",2,2,2,0,0,1,0.0811525219000464,0.20899143656321,22.2506641848307,22.4550438779507,22.9351397491667,NA,NA,21.7184612655799
"P52489",1,3,2,1,0,1,0.400783763093589,0.55709545495089,22.2029474144312,23.2241761467283,23.1600649763759,24.1297064544751,NA,22.6520945268705
