"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"P67775",NA,1,1,1,1,1,23.12448327744,23.9318411485617,0.640520383690911,0.0741467391041583,0.173741891913846
NA,NA,NA,NA,NA,NA,NA,20.980447435848,20.9718057657202,1.53882415452315e-19,0.999999999491896,1
"P02992",8,9,10,3,5,8,20.5308695971447,19.4670340531638,-0.78237191017957,3.83891102103036e-09,4.57575985130664e-08
"P36507",7,4,4,7,6,6,21.3822143799072,21.4410062314492,0.221997827002264,0.0056668862695731,0.0192081474084414
"Q9Y2L5",3,NA,NA,4,NA,NA,19.7280845085964,19.6206734309869,7.80611594360065e-20,0.999999999700672,1
"O95239",NA,6,8,8,7,8,19.7389850819945,19.9429368102146,0.154712932009297,0.146453705188905,0.304027141142422
"Q14155",NA,NA,3,NA,NA,5,18.2630787426425,18.4610505963968,0.398676885533819,0.0354806202255956,0.0932943017691255
NA,NA,NA,NA,NA,NA,NA,19.4092259297155,19.4215410313811,9.35287915448794e-23,1,1
"Q9BSY4",NA,2,1,NA,NA,2,20.0158232281011,19.4903899992228,-1.98564445561989e-19,0.999999999276955,1
"P07264",7,8,10,5,NA,NA,20.1876924554266,19.3411040005929,-0.700801680718726,7.40120687300104e-05,0.000426123377747934
"Q07807",7,5,6,NA,NA,NA,20.7621903769985,19.9440275748458,-0.52552881560919,0.000309572196118536,0.00153158042631594
"Q6L8Q7",5,4,7,6,6,NA,20.1197455978165,19.9195977206154,5.71076127141681e-18,0.99999999764267,1
"P29353",NA,NA,NA,3,NA,NA,19.8607109729953,20.0470315205739,2.42779389943321e-19,0.999999999236231,1
"Q9BRS2",6,5,8,5,7,10,20.1470395164063,20.1088588146007,1.0241685712978e-19,0.999999999269803,1
"O96008",5,5,8,NA,8,6,21.0211945689878,20.837479973556,5.95840102515421e-20,0.999999999463017,1
NA,NA,NA,NA,NA,NA,NA,20.1628417733993,19.8718326987765,-6.88800674495786e-20,0.99999999970721,1
"P0AE67",NA,NA,NA,NA,2,NA,19.991585616691,19.7977114350648,6.8196294465113e-21,0.999999999975088,1
"Q99961",5,4,6,5,6,4,21.6420667661542,21.6727238433281,8.79672944934776e-10,0.999931017237063,1
"Q8N2F6",NA,3,2,NA,NA,2,19.6805332505108,19.6615917445644,7.15193301887385e-10,0.99995398571027,1
"P18615",6,6,7,6,6,6,20.2138055655754,20.1025647993494,4.5071580312632e-12,0.999997220253624,1
"P47771",NA,NA,1,NA,NA,NA,20.1298237855523,19.1979903671493,-0.607136177999758,0.00989050125342684,0.0313331900722409
"P53852",17,12,12,6,9,4,20.1910737921099,19.5026515942057,-0.635818970800342,6.66525627978114e-08,6.57988433948484e-07
"Q46938",3,3,6,11,9,10,21.6607678784603,23.5227088174641,2.04201029834459,1.40844670091192e-16,4.2319421966463e-15
"Q8WVY7",NA,NA,NA,4,NA,5,21.2740752944883,20.8132010415512,-1.24771329628012e-19,0.999999999499736,1
"Q16630",9,10,11,9,12,13,22.4196511204828,22.3627347687107,3.46081196168631e-11,0.999986817269252,1
"Q9H9A6",NA,5,5,7,7,8,20.2994551613786,20.4552001156737,0.325110164485619,0.00542679316284577,0.0185689025839011
NA,NA,NA,NA,NA,NA,NA,20.3477271885501,19.584748387297,-0.311524393655471,0.312785431186608,0.562662660591064
"Q9Y371",NA,3,3,3,3,4,20.5552059259868,20.5360957840436,4.38251789108291e-11,0.999989406836858,1
"P35340",NA,NA,NA,6,3,4,17.1785191894693,19.4733069836458,2.27604673448384,1.16442746090774e-05,7.82023518274363e-05
"Q14254",7,11,11,11,9,12,21.2335670313454,21.2423565241785,0.243727592656169,0.0113768869753057,0.0354008958794706
"Q9BUL8",6,5,5,7,8,8,21.4868230680148,21.4928322688213,0.014388313821968,0.696412651794892,1
"O95429",2,NA,3,2,2,1,20.8425263206919,20.2753360072328,-4.44986377129124e-20,0.999999999812038,1
"Q9NX58",9,7,9,8,7,8,21.2022223831775,21.1979916150407,0.0958444414232041,0.140873916477917,0.294731180607835
"Q96A33",NA,2,2,NA,NA,NA,20.2346256961742,19.99840539529,-4.67993217096907e-21,0.999999999972127,1
"P0AC33",NA,NA,NA,5,6,11,20.2952593912413,21.79436156761,1.48023598097979,1.4715008053031e-13,2.9233023442254e-12
"Q8TDN6",10,12,13,11,8,11,21.3941989612276,21.3625868025474,6.68570948899856e-20,0.999999999612976,1
"P46087",15,11,17,12,12,14,20.6384871462776,20.5555111373189,4.94221433726384e-20,0.999999999514208,1
"O14777",8,NA,10,10,10,11,20.4538866514516,20.3693369959624,3.19303345172842e-20,0.999999999678924,1
"P41911",NA,5,3,3,2,NA,20.8193040543826,20.0304139585952,-0.57464447041934,8.33472599325756e-05,0.000475598756232471
"Q99471",4,4,4,4,5,6,22.7140117785537,22.6342610140646,0.198747891561373,0.0907390591270743,0.205929831669588
NA,NA,NA,NA,NA,NA,NA,18.8375796531358,19.7429144589191,1.07342520182491,0.00152937121392387,0.00619588661034188
"P54132",NA,5,3,6,5,8,20.0866201942417,19.9881267501739,1.01966913435126e-18,0.999999997856066,1
"Q9BY77",7,11,12,11,12,10,20.7592004836702,20.8829244051799,0.229920595880155,0.00482887660717984,0.0167818006908557
"A0JLT2",NA,NA,NA,NA,NA,1,19.5804404892747,19.7423478603493,0.0674989673120395,0.555615104204362,0.91086772837595
"P62707",4,3,5,6,5,6,19.9781050269755,21.9604480494097,2.06687140822214,2.42952949441805e-15,6.01543161085739e-14
"Q5VVQ6",3,4,6,3,5,5,21.2357023904695,21.1646730163668,-3.12231317903601e-20,0.999999999861963,1
"Q07451",5,4,4,4,3,3,22.451887284789,21.249250345319,-0.922782522034488,0.00088595635054974,0.0038458105239439
"P05937",4,4,3,3,3,4,20.8434975270834,21.0585344167627,0.24725002366022,0.0802981946329314,0.18618982509541
"Q96A49",6,6,4,6,6,7,20.7000756507262,20.7054018284231,0.212317697169249,0.0178655322814304,0.0515073741786968
"P15731",NA,2,2,NA,NA,NA,21.5124520331608,20.4580696625442,-0.851150410305691,0.00161680630141252,0.00651351644752015
"Q9BTE6",4,4,5,5,NA,4,20.6207707261259,20.5495705747898,7.85973105657817e-20,0.999999999587771,1
"Q9NVM9",NA,9,7,9,6,9,20.6893284661472,20.436904749079,-4.11962326800736e-21,0.999999999950699,1
"Q9UHA3",2,2,NA,NA,1,NA,21.1581681439583,21.0376718504111,5.08846267296731e-20,0.999999999748093,1
"P47047",NA,9,NA,NA,NA,NA,19.850622371643,19.142797903363,-0.471151313266212,0.00461094514649631,0.0160728353777264
"P36013",8,8,14,NA,NA,NA,20.2060920317976,18.9902236381693,-1.04644599815048,1.13443523672984e-07,1.08174493895776e-06
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q69YN4",10,11,8,11,14,17,19.3818957894164,19.5884875495746,0.300220772429571,0.00842145768672947,0.0273093813348748
NA,NA,NA,NA,NA,NA,NA,21.2902812945929,21.3068791369318,0.0384516382574425,0.815349639825759,1
"Q05785",NA,NA,NA,NA,NA,2,20.8289896608165,20.740767571565,7.18199310272963e-19,0.999999999019234,1
"Q9UL33",NA,NA,3,NA,NA,NA,20.0460767214242,19.9094676310488,-2.15611806388446e-21,0.999999999991256,1
"Q8NFF5",NA,3,3,5,NA,6,19.6777340736219,19.6438220427251,1.02916717697381e-19,0.999999999458278,1
"P30085",11,12,17,12,13,16,21.3964390139643,21.2607748645222,0.119070320038405,0.0364825155281116,0.095580214387682
"P62899",NA,5,NA,4,4,NA,22.446464944963,22.1527304756698,-0.0114967742872807,0.791762641531379,1
"Q52LJ0",6,6,5,6,7,7,21.3902683435038,21.4468375083907,0.20416485039661,0.000972926163332733,0.00416071981932286
"Q8N5P1",NA,2,NA,3,NA,NA,18.9736436898803,18.5769770006207,-0.0791659847718513,0.495725527378943,0.824874694966578
"Q15058",NA,NA,8,NA,7,NA,19.6625801148485,19.2137367462917,5.71201281690214e-18,0.999999997927599,1
"Q9C0J8",5,8,8,8,10,9,20.0929666529733,19.9005560903319,0.0474749686489289,0.422372404834184,0.719204959707321
NA,NA,NA,NA,NA,NA,NA,19.9095031172204,19.7564825133078,1.06677811004245e-19,0.999999999632732,1
"Q96PZ0",12,14,15,18,17,17,21.2923994462867,21.2798656553665,0.0555643493365091,0.26245139715861,0.487627088633824
"Q08179",2,5,3,NA,NA,3,20.2541367713935,19.2148667448326,-0.825727020439335,0.00286198839309339,0.0107606073975607
NA,NA,NA,NA,NA,NA,NA,18.1299894916609,18.0956670219481,1.27873435577697e-19,0.999999999552759,1
"O95758",7,9,5,9,5,8,20.3171883089469,20.2070206054851,1.56043186027939e-20,0.999999999824898,1
"Q92828",NA,NA,NA,2,NA,NA,20.2436701475178,19.5831001238256,-0.435625077142541,0.154527730100048,0.317249279340631
"P28707",3,3,5,5,3,4,22.5404773396149,21.1993674194857,-1.25424867608877,1.30225380874127e-08,1.44197739397858e-07
"P0C0X0,Q3E7X9",NA,3,3,3,3,3,22.2540515566744,21.498370892288,-0.539047005713625,0.00272420201136989,0.0103122843855596
"Q12513",5,6,5,3,2,NA,22.583609244984,21.4364911016103,-0.815373937229575,3.18667526235728e-09,3.85407328900192e-08
"P13987",5,5,5,5,5,5,20.4478254312247,20.3203635216768,-2.00156846867937e-20,0.999999999802206,1
"P34221",5,3,3,NA,NA,NA,20.2303905202183,19.907412952187,-1.41042307285028e-19,0.999999999291934,1
"Q8NC51",20,21,20,23,22,23,23.1917894075109,23.0645317479532,3.47188435801934e-20,0.999999999494612,1
"Q8TCS8",9,12,10,9,14,12,21.0039447557736,20.9807791652107,3.42472291936753e-12,0.999997122087652,1
"P50278",3,3,NA,NA,NA,NA,19.6515453142784,18.8237953140095,-0.471931457151919,0.0276680593265935,0.0750080048191344
"Q9BYD2",NA,6,5,5,6,6,20.174949600558,20.2244868447155,4.66543587173936e-20,0.999999999727845,1
"P23615",16,10,10,NA,NA,NA,20.2066905379146,19.4187791996146,-0.574321209361383,1.13217369881448e-05,7.61248259727359e-05
"Q96BW5",NA,1,NA,NA,NA,NA,20.0552880027306,20.2849539633636,0.487705574010453,0.0162532670131558,0.0476206690700334
"Q9UPN6",NA,8,5,9,6,7,19.9852912018152,19.9848218251924,4.20819374814283e-12,0.999996726147215,1
"O75368",5,5,5,5,4,5,21.8465450603482,21.9399012630319,0.247174647728086,0.00233540241287537,0.00902407000661621
"P40513",3,2,3,NA,NA,2,21.7168520483536,20.7673022779853,-0.683962720225905,0.000301013727460976,0.00149187989151406
NA,NA,NA,NA,NA,NA,NA,18.8350895120703,18.4305463917687,-0.133908235537695,0.411832158077155,0.703749917045944
NA,NA,NA,NA,NA,NA,NA,18.8780329999855,20.2421715770755,1.17306473507835,0.0334808251720601,0.088764191368389
"Q03161",11,12,11,6,6,5,21.8558104926202,21.0168566987095,-0.672643656691614,1.05340732661644e-07,1.00948619057313e-06
"Q9Y294",4,4,3,4,4,3,21.5309962263392,21.4310768354621,1.62798695920044e-10,0.99997322624123,1
"Q02486",NA,NA,4,NA,NA,NA,21.9173653805365,20.3778061587675,-2.45723363878795e-19,0.999999999435947,1
"Q9Y4C2",7,6,6,8,7,7,20.1548200609709,19.9866376368166,0.0121846824457976,0.710388130343376,1
"Q96SY0",NA,NA,4,6,NA,6,19.7214930970071,19.7544917393957,6.2430473932972e-11,0.99998952451925,1
"Q9UKT4",NA,4,NA,NA,NA,NA,20.3530957410727,20.2453246877255,-6.64965640034661e-20,0.999999999858351,1
"Q01560",3,2,2,3,2,NA,22.6227532005954,21.4777528348903,-1.04818212291448,0.00369668552478939,0.0133371974937523
"Q08732",NA,NA,3,NA,NA,NA,19.4186324312342,17.5457862027269,-1.63179972934754,0.000572270529752783,0.0026327182505134
"P51553",NA,NA,7,3,NA,5,21.1331071446504,21.0591334858486,2.8840321200549e-20,0.99999999980284,1
"P32895",7,6,8,2,3,3,20.605174679482,19.5210206151172,-1.06754619093714,4.75416258590182e-07,4.12432540722821e-06
"Q14247",11,15,9,16,17,13,22.0243817804925,21.9777843650606,3.01516707578113e-06,0.996127866481694,1
"P38689",6,2,5,NA,NA,NA,20.6291553752087,19.8686935291068,-0.489535123841644,0.257602058098201,0.480008486165544
"P47075",14,18,14,10,11,7,21.348863157711,20.3806453987697,-0.771475475837888,2.55825809233997e-12,4.54110490298748e-11
"Q12265",9,8,7,4,6,5,20.6355306917493,19.6989727601211,-0.759771290294627,7.16352584327885e-07,6.02425373030258e-06
"P06715",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"O00217",3,3,4,4,3,3,21.6185400822778,21.5876785159298,6.74729548252488e-20,0.999999999659548,1
"Q86SF2",NA,NA,2,2,2,NA,19.3315579894813,18.7816170494057,-1.96358351225212e-19,0.999999999590838,1
"O76071",7,4,4,7,7,3,21.3916144715702,21.279263856983,8.99777410220982e-20,0.999999999276816,1
"P53066",NA,4,6,NA,2,4,21.4359345511482,20.3026982537928,-0.89464353536003,9.2513330607762e-07,7.60269806661223e-06
"Q13228",11,10,13,12,11,12,20.3986600612052,20.5069841305721,0.283050083789781,0.00807546110452164,0.0263503026651501
"Q9NX40",8,7,11,12,12,9,21.508226336522,21.3875670091652,3.26185317056157e-20,0.999999999663478,1
"P40303",5,5,8,5,NA,3,22.0462584825042,21.1011968845163,-0.817448635738906,3.64003868553382e-09,4.37487149517597e-08
NA,NA,NA,NA,NA,NA,NA,19.4131883636967,20.0201067060141,0.343531432430939,0.258190802033337,0.480639798944925
"P00374",NA,3,6,4,6,5,20.271962458267,20.2897160075023,4.53183434498278e-10,0.99995095204869,1
"P0AD49",NA,NA,NA,2,1,3,18.5758944101335,20.6436356369264,2.02517417813291,5.91970058829632e-08,5.85776204011689e-07
"P43585",11,14,12,6,7,4,20.8326890544897,19.9789674932921,-0.719349562392337,2.2344222910116e-07,2.04934534131095e-06
"O60684",6,6,5,9,6,5,21.5999279656179,21.7368826557278,0.305103257045623,0.0353519525237002,0.0930939403529083
"P00579",NA,NA,NA,NA,6,4,18.2313598816331,19.8349336876366,1.8785110397839,8.16726451871759e-06,5.66309483275021e-05
"A0FGR8",NA,NA,4,6,2,2,18.9060099054315,19.2417074827341,0.33357575180092,0.0181427390064264,0.0522282741158052
"Q96S59",8,5,6,9,7,6,20.7743735334908,20.7384040658577,0.10318495385136,0.170581915862423,0.343252314986353
"P14065",6,6,7,3,5,5,21.0556855291494,20.130459107976,-0.709284787049858,4.85022023630204e-07,4.18876056036325e-06
"O95139",NA,1,1,NA,NA,1,20.4057119306217,20.1552299058789,-9.57782347408357e-20,0.999999999571417,1
"P62314",3,4,5,3,5,5,21.944426521023,21.8168966549753,9.5681746615553e-21,0.999999999939941,1
"P38159",4,5,3,3,3,5,22.1997794527855,21.8284413932696,-5.02282414639864e-20,0.999999999654844,1
"P50108",NA,NA,2,NA,NA,NA,20.2226272600933,19.7617454938562,-2.49982166021789e-19,0.999999999229644,1
"O15498",4,NA,7,6,6,3,20.3090382859747,20.1791261232278,2.46494138154191e-18,0.99999999722243,1
"P51948",NA,NA,5,NA,5,7,19.8397376683571,19.6435411258141,3.73001973317066e-18,0.999999998016318,1
"P24539",6,5,5,7,6,7,22.006396976079,21.9750347328166,3.15699028198475e-20,0.999999999795403,1
"P49643",NA,NA,4,7,NA,7,20.3670774733422,20.3128965648133,6.99440674252535e-10,0.999942376465732,1
"Q15007",7,4,7,5,6,6,20.7961224253416,20.735473168747,0.0919191958921637,0.123963150371273,0.266347640406657
"Q12044",NA,3,3,NA,NA,NA,20.1948466591568,19.3250092597769,-0.559255457066406,0.000357830954092471,0.00174351923493198
"P21560",2,NA,3,NA,NA,NA,20.2999374137387,19.2090099918617,-0.852319255139484,0.0027504255785782,0.0103910970286952
"P84095",6,6,7,6,7,6,21.5471486347398,21.4741786521796,0.184638282614444,0.0518406479414103,0.128687047320996
"P33767",NA,5,5,3,NA,NA,21.4289504060479,20.8880019807716,-0.471719708496785,0.0142747213135049,0.0426688431386579
"P18621",8,11,8,10,8,9,22.590788311099,22.4681211040947,7.1115295168563e-10,0.999964596275798,1
"Q15813",9,12,13,10,14,15,20.5467123610662,20.5428219724102,0.118144575969595,0.0754376454441622,0.176337024541074
"Q9Y3I0",17,19,18,18,19,18,22.5602995594904,22.6066920749007,0.204225547539332,0.000181631553933752,0.000958675603516759
"P0CX84,P0CX85",4,4,NA,3,5,4,24.0455464839387,23.1409174034187,-0.791065727852431,7.85212809898216e-07,6.51783122345728e-06
"P51003",5,7,6,6,7,8,19.4667258467031,19.5877564579046,0.258412012662647,0.0311254223211601,0.0832850470179835
"Q8WUD4",4,4,4,5,5,5,21.8208262693962,21.5777940863982,1.69330329723044e-20,0.999999999905428,1
"Cont_P41361",7,5,6,4,6,5,20.8681966039839,20.6685899410472,-1.52442464645862e-20,0.999999999889008,1
NA,NA,NA,NA,NA,NA,NA,19.0778395500154,18.9152380682889,5.80164507280907e-20,0.999999999782819,1
"Q00059",NA,6,9,5,6,7,22.5617578682258,22.4644066746784,5.57799359753677e-20,0.999999999666968,1
"Q96TA1",NA,5,7,6,8,9,19.9006471716867,19.9897379973134,4.8970923834357e-20,0.999999999651479,1
"Q9NVV4",NA,3,5,2,NA,3,19.9629532396237,20.3197598875146,0.265526561379374,0.168951943246269,0.340739272275909
NA,NA,NA,NA,NA,NA,NA,20.8600023237306,20.6571908548913,-2.11422718131426e-20,0.999999999911315,1
"Q8TBC4",NA,5,6,8,4,7,20.5547878243402,20.3942360474592,-8.97979864518117e-21,0.999999999925591,1
NA,NA,NA,NA,NA,NA,NA,21.0071304263543,19.9496031074321,-0.772951829597515,0.0012450563960637,0.00518608689450648
NA,NA,NA,NA,NA,NA,NA,19.0294000980758,18.7219002336224,-7.17249120811489e-20,0.999999999775772,1
"P38747",NA,2,NA,NA,NA,NA,18.2525265023274,17.3410725224117,-4.6945495784121e-20,0.999999999869783,1
"P32386",9,10,10,NA,NA,NA,20.1683208721148,18.9537811623553,-0.985725528196722,9.27303938287905e-12,1.53724609769624e-10
"Q6P2H3",NA,NA,2,4,NA,NA,18.6796113956024,18.7227122341964,0.143176266538753,0.201185710551003,0.39289222446201
"P55209",12,12,13,12,10,15,21.5043153276036,21.4247204009539,1.64248081543595e-20,0.999999999777176,1
"P50613",NA,5,8,5,5,10,20.0752482123043,20.3713982768254,0.357743004417205,0.0159102665607221,0.0469015471583063
"P48449",12,8,11,12,7,10,19.9687577567346,20.1343947979473,0.171889122487752,0.103897184910938,0.230798174721295
"P40357",NA,1,3,NA,NA,NA,19.2717575304005,18.3108033247816,-0.902841630397323,0.999848501697349,1
"P13473",NA,3,5,3,4,3,20.3170208864088,20.146660054494,2.32820573273799e-18,0.999999997474219,1
NA,NA,NA,NA,NA,NA,NA,19.2148816844976,19.4069346986454,0.412394715642551,0.064881380346121,0.155311486811939
"Q8NBT2",7,5,4,5,8,5,21.3106832048743,21.2809082334511,0.0574681098918221,0.529851280460982,0.873163301873398
"P08312",NA,NA,NA,6,7,6,19.2119959926039,20.9193555619617,1.89585707216268,7.04295657742791e-10,9.40528159610685e-09
"P37840",NA,NA,NA,NA,2,2,19.166922390359,19.5962419455025,0.349781256482801,0.190807615104678,0.37607418228182
"P52756",NA,NA,4,2,NA,3,20.4473156336464,20.2197420695733,1.20305320575902e-19,0.999999999381152,1
"P0AFG6",NA,2,3,6,6,7,19.8004806036265,21.5472941396699,1.92746210396658,7.82036479921512e-07,6.50081909606225e-06
"Q9NQX3",4,NA,NA,NA,3,NA,19.2446574520542,18.7461037233253,-1.10813751593495e-19,0.999999999555108,1
"P17555",11,9,10,12,5,7,21.8202415417748,20.8362394358035,-0.84471577602588,1.55638585030257e-17,5.13073712594029e-16
"Q03655",4,5,5,2,4,3,20.2084818541171,19.3829836014041,-0.813631269627319,0.000507709429440908,0.00237164024165555
"O14530",6,8,4,6,4,4,21.2623060375859,21.1795425767289,2.98731481509996e-20,0.999999999773625,1
"Q04837",NA,5,8,7,6,8,21.8795978630306,21.9277679732828,0.0750737520096185,0.352753119199683,0.621277548994672
"P40319",1,2,2,1,2,1,21.7318290896123,20.6692853670821,-0.868264668873869,2.27018397661914e-06,1.77221804615911e-05
"P49903",7,7,4,4,8,5,20.8734697603354,20.8348308837253,0.0551094584984878,0.364178041866811,0.635493987758509
"Q96E11",3,3,4,NA,NA,NA,20.5907652894546,20.0108087915361,-1.5635822589371e-19,0.99999999944095,1
"Q9C0C2",8,8,7,6,8,3,19.7050960708562,19.6448274478781,0.00395746322852561,0.846636793289264,1
"P04046",14,14,14,9,9,9,21.4967381187983,20.4362116041945,-0.818625791609649,9.66964041391913e-14,1.97117157413072e-12
"Q9Y483",NA,NA,NA,NA,3,NA,19.1967685916806,19.8709353367802,0.807928271697064,0.00735373618952312,0.0243254696921787
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O15042",13,12,17,17,17,19,21.3163499767857,21.2100173897785,0.0663418565142033,0.234819943994256,0.445910551975926
"Q96RQ3",NA,NA,NA,NA,NA,4,19.4430519255923,19.7371481585603,0.433006781366448,0.0311562468135754,0.0833194795925387
"Q13510",NA,2,2,2,NA,NA,19.8331945853357,20.2621487117413,0.357043752267576,0.0557927953027579,0.13679075057442
"Q03835",NA,1,NA,NA,NA,NA,21.4884593143432,20.7813997350991,-0.460915018392571,0.0115004379174648,0.035727531688667
"Q16851",10,11,15,12,10,12,21.7598632061033,21.533997411809,3.01750966343231e-12,0.99999675474423,1
"Q9BZD4",NA,2,NA,6,5,5,20.2669419650078,20.1545890200615,-1.15827856026029e-22,0.999999999999238,1
"P0CX35,P0CX36",12,13,13,11,10,10,24.0984460922598,22.953364590755,-0.829791942225267,1.15136083167428e-10,1.71190738090951e-09
"Q9UMR5",NA,1,NA,NA,NA,NA,20.0320640896233,19.833022214155,-3.16266207302182e-20,0.999999999857534,1
"P30260",8,6,7,7,11,7,19.9705686002424,20.1204421596571,0.117474366902386,0.323672836020927,0.57863916671978
"Q9H2U2",6,6,5,5,8,10,21.1195817031824,20.9681825882701,-1.74009985550537e-20,0.999999999824535,1
"Q9UJC5",2,1,3,2,2,3,19.4608795975612,19.7102266361431,0.269231358415192,0.0618711003246073,0.149033143120108
"P53281",NA,NA,NA,NA,NA,1,19.2057844583742,18.9805486560343,3.06977773551122e-21,0.999999999994043,1
"Q8TBN0",2,3,4,5,4,4,20.4796223827007,20.2930852517474,-1.04723670974924e-20,0.99999999994364,1
"Q8N108",NA,6,NA,NA,NA,6,19.543159509535,19.5788161417059,0.127330161254063,0.284597760335478,0.520889745994725
"Q9NVS2",3,4,3,3,4,4,20.0822065168705,19.9297177561524,-1.87357890008562e-20,0.999999999898275,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96T23",12,6,NA,9,11,10,19.5977629698804,19.7332533053058,0.167917404206145,0.16939288353937,0.341262962609251
"Q86VS8",NA,NA,NA,NA,NA,3,19.5617257956343,19.6267625531819,0.200018071795468,0.188251304274077,0.372691068756744
"P41240",9,9,8,9,10,7,20.1173223941692,19.9529406206501,8.22886331914006e-15,0.999999994649622,1
NA,NA,NA,NA,NA,NA,NA,19.652628858316,18.5212407835986,-0.809097529175949,0.00248490497041755,0.00951255260407355
"P00414",NA,1,1,NA,NA,1,20.4216589093684,20.2833521826145,3.62836365324707e-20,0.9999999998242,1
