"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"Q06142",1,1,1,1,0,1,0.00144409003509382,0.0105299618742351,23.346479186538,23.59600610699,23.6204920621289,22.5434566438661,NA,22.4803208309807
"Q06146",6,6,5,3,3,4,0.000354876901925653,0.00452124326382749,26.7109841088033,26.6410281882449,26.4691338927183,24.9019976513276,25.2643676243265,25.4954296089955
"Q06151",5,6,6,5,3,2,0.0262454925512196,0.0921723918542445,26.982845277541,27.1307975592384,27.4220968112227,26.8131383537979,25.0274770632498,24.8391449696706
"Q06169",2,1,1,1,1,1,0.172283779152948,0.327892615976532,23.6140355716605,21.9803720398091,22.2858906191715,21.0621906386715,22.5741733499987,21.593442416023
"Q06177",3,3,2,3,3,1,0.0181145054395174,0.0703454283558875,26.3242234627742,26.4924300199554,26.03600938114,25.3125968533486,25.3363537371522,23.8036030211591
"Q06187",4,5,4,6,5,5,0.152947999435926,0.304686768875435,25.4185708933922,25.7155913335643,25.4625410566342,25.7497969911637,25.8001422481008,25.6823679579164
"Q06203",9,9,9,9,11,13,0.0286821224181409,0.0982538006307621,27.660565367371,27.90294668694,27.7260237564957,28.0230755991224,28.5779048382601,28.2360454973345
"Q06210",15,17,16,18,17,15,0.373532935676333,0.526483722997451,28.3440960322434,28.6929158955964,28.4562721298288,28.8577451656041,28.9756777274019,28.2937126791608
"Q06252",6,6,6,6,4,6,0.00344912055343476,0.0197923119053703,27.8716034981456,27.8483317083827,27.6678030629664,27.0347324337058,26.4186262172459,27.0200225373945
"Q06265",5,6,5,4,4,6,0.781580633898543,0.856774367493715,27.1590781755597,26.8480238677668,26.8242170336789,26.7383308094438,26.7584293401258,27.5641766266601
"Q06287",2,1,1,1,1,1,0.0235593024774813,0.0848283645637486,24.3272719682679,23.8786882568929,23.3323893456327,22.7624345130368,22.9210037574782,23.2412840252389
"Q06323",11,10,11,9,9,12,0.504978831650428,0.646384239615391,28.7640781805839,28.7835144696632,28.7260781516335,28.6812251543296,28.6988755571021,28.6802152926468
"Q06406",1,1,2,1,1,2,0.00191812443333064,0.012925863518185,24.4762033783475,24.4587127735619,24.7584466847517,23.6082403779661,23.7188255878125,23.9317761741247
"Q06440",7,9,9,5,5,5,0.000232665608776865,0.00385971093541839,26.6536954510263,27.385767311785,26.9011011379671,25.2209378050788,25.3277222199311,24.9806046356742
"Q06449",2,1,1,2,1,0,0.726331372146007,0.814533854407592,24.7685707011432,23.6568851170652,23.4862434986186,24.28141662868,23.9858423490986,NA
"Q06489",1,2,2,1,1,2,0.0888946439713468,0.216812067293164,23.4966400587188,24.6847336533723,24.3095712632876,23.0923456926862,23.2396261935405,23.8881638507425
"Q06505",8,8,5,3,3,4,0.00145772151670653,0.0105725366601195,26.2355034087526,26.5010705061004,25.4053734054507,24.1876443733506,23.6289276867595,24.3789504330036
"Q06523",7,7,8,5,3,6,0.00631177168722815,0.0314005479139965,26.703816306098,26.6570491355689,27.09914428366,25.4007628918963,25.321204315112,26.2049595829668
"Q06546",3,3,1,3,5,5,0.196595438640236,0.354080895604866,24.8188971854704,24.9037466725728,23.107803813059,25.013320275374,25.1654536942451,24.8576946785173
"Q06587",3,3,3,4,3,4,0.413054825768016,0.563672185209001,25.4009872667831,25.6429695859606,25.5393870279493,25.6006582942503,24.8499245780852,25.5244898520873
"Q06609",1,0,2,1,2,0,0.9499499592473,0.966835700715132,22.3605152251803,NA,24.1490895087843,22.6330958538061,23.7706951480814,NA
"Q06625",9,5,8,3,4,3,0.0020567225753274,0.0134824507403363,26.1578215102297,26.0594141485847,26.2402095766474,23.735113557916,25.0646796850701,24.1646477072613
"Q06685",3,2,1,2,2,1,0.136550664888841,0.285492270037989,24.1290763375033,24.3066678617437,22.9475984495049,23.3168142333058,23.3494972442454,21.9757499262838
"Q06705",3,3,3,2,1,1,0.011234465933712,0.0491858287808004,25.6359560645236,24.8356560677125,24.7156074558904,24.1600667332013,22.27464258624,22.2149394311186
"Q06706",1,1,2,0,0,1,0.175105443827015,0.331740462931413,22.5303565134128,23.1637895609012,24.3837170362015,NA,NA,22.0010100114114
"Q06787",0,0,1,0,0,0,NA,NA,NA,NA,22.1872807441311,NA,NA,NA
"Q06830",12,11,11,12,12,11,0.168738765832137,0.323847812253348,32.5469386800456,32.6261519579926,32.4747655233862,32.6991548138238,32.7740884482085,32.6843201987303
"Q07020",7,7,7,7,7,7,0.595142575552285,0.715991674490908,30.7414575476103,30.7120717049807,30.739114457822,30.6210661717394,30.8964543047715,30.8850023757128
"Q07021",7,7,7,7,6,7,0.144985124261256,0.293965394168822,30.5711482946175,30.5056479343767,30.5153625455535,31.0204723507911,30.639453106399,30.6602991861951
"Q07157",7,6,5,9,8,8,0.00965622522823819,0.0438975148839344,25.6494929977247,25.8024439483902,25.5326853494432,27.8775738488631,28.2677082410015,26.4062231285313
"Q07362",2,2,2,1,1,1,0.00210854117632023,0.0137804716786471,24.2737105144487,24.3052931548167,24.2749503283814,21.0486266398579,22.6676184871479,22.3666954473563
"Q07418",1,2,1,2,0,1,0.231044314636414,0.391976260086025,NA,24.7135425461864,23.4391330349511,23.789247680435,NA,22.1748876935683
"Q07451",3,3,3,1,3,3,0.103242702111526,0.239204269696689,26.8580594599534,26.8360700404674,26.9623209971786,24.011373756022,26.2933780606074,26.4695715025481
"Q07478",12,13,13,11,10,10,0.00062080825119273,0.0061037225041837,29.2147065964214,29.7713092881589,29.500366139664,28.3288499340351,28.3950696439354,28.1263709501874
"Q07505",2,2,2,2,2,2,0.0063000895627839,0.0313766469273146,24.5540302143717,24.4443397377945,24.6696482240632,22.5286812911857,23.3975017436397,23.728108193035
"Q07551",13,12,12,12,9,9,0.00109638254059405,0.00862361577618978,29.4644083638311,29.4721485664186,29.4592693006809,28.737787552202,28.2724671719286,28.1548212013337
"Q07623",2,2,2,1,2,1,0.044561413567769,0.135526112464108,24.711176142178,24.5781013086522,24.6430226536575,20.7260364634684,23.8954983000376,23.1356956460875
"Q07653",16,15,11,10,7,9,0.000221821560463352,0.00376189575774652,27.2728301146849,27.3602347444122,26.7316698946668,25.4453280093842,25.4170797871545,25.6184856431085
"Q07657",1,2,1,1,2,1,0.216801459420706,0.377499335067657,22.9558373210311,23.720868738906,23.2634228024837,21.5915001979586,23.6265507058341,22.4990943128991
"Q07666",5,6,6,6,5,6,0.778146124671583,0.85416328699513,30.050225016258,29.9012415341139,29.8137617520957,30.1890525677435,29.6919848486557,30.0326706023726
"Q07688",2,2,2,2,0,2,0.0596373297971567,0.166400916534941,27.3658394396452,27.5167782331366,24.8587423819695,23.4563400181038,NA,24.8545895427109
"Q07716",1,1,1,1,1,0,0.574327322868597,0.699728276902695,24.7078636797843,24.517036433592,23.4757226187787,24.2903354358147,24.6931211272975,NA
"Q07807",2,3,3,2,1,2,0.00199272672723223,0.0131823636612216,24.382036667173,24.7567769213681,24.9001372206192,23.8670416759299,23.4428498478131,23.6468836382502
"Q07812",3,3,3,3,3,3,0.302434762296447,0.462058735966641,24.9713224265581,24.8923271771453,24.8192283510324,24.9725486045949,25.0739171654995,25.0047173198703
"Q07825",1,2,1,1,1,1,0.0334091833823847,0.109886585861888,23.2709715081692,25.0238070798297,23.0215094568699,22.1645830027553,22.4039468076516,22.2577571116528
"Q07864",2,1,0,1,1,1,0.361907211809535,0.516158407792525,23.6632400682686,23.1445329781517,NA,23.3176223028708,23.2410425988332,22.9808440535625
"Q07866,Q9NSK0,Q6P597",10,11,9,12,12,11,0.019792488747657,0.0748865080866662,26.2247829801487,26.5247610373089,26.429331066534,26.729492611845,26.7952122600462,26.9208885050045
"Q07955",11,11,11,11,11,10,0.643744841911734,0.752052232727613,30.8952313956739,30.8391581484999,30.8433994056938,30.7131843737279,31.0809302560722,30.982275603671
"Q07960",4,4,4,4,4,4,0.0726215612217224,0.189095926725306,25.9923818970967,25.7070165978263,25.8199828506717,26.2682894975731,26.1140623187101,26.023513075926
"Q08170",2,2,2,2,2,2,0.13849214948733,0.287559831052306,25.7855045984542,25.4430358521482,25.6518914730665,26.1853883994103,25.7226636974581,25.8624295023566
"Q08179",2,2,2,1,2,2,0.0309344062345021,0.103843091421485,24.4325782757927,24.1632617778184,24.6483596698133,22.3791884459077,23.8573768817889,23.548833671067
"Q08193",4,4,5,4,3,4,0.000210729184609919,0.00367922167158761,26.332024800825,26.3279866021174,26.3507939260141,25.3388251084495,24.9971311002869,25.3164763673064
"Q08208",5,4,5,3,4,4,0.258599965766022,0.418590486926605,26.242797109542,25.7653008970695,26.0802215920649,23.8353426294198,25.9646178499113,25.9801917528825
"Q08211",42,40,42,40,40,42,0.303161960853376,0.462704873005388,32.0935686854268,32.0681824780275,32.020854452371,32.1447037259443,32.1697710148425,32.2138063536035
"Q08220",4,5,5,2,3,4,0.00198654472493931,0.0131823636612216,25.6484134708717,25.7187600927849,25.6910954059924,23.6303927654002,23.4931792931515,24.675524197611
"Q08225",1,2,2,0,0,1,0.0143389145994628,0.0592840079668367,22.493263148416,23.1562503626916,23.2955644052937,NA,NA,21.2487901311177
"Q08245",4,4,4,4,4,4,0.000879741704829282,0.00745544090967692,30.5438318773787,30.5967178196764,30.596298277912,29.2905206592495,29.7759887906261,29.6718664134757
"Q08257",10,9,9,10,9,10,0.598178117355414,0.718317602362569,28.3424281489735,28.5682989069889,27.9398427854946,28.4584664272807,28.4195418386747,28.2863420948812
"Q08299",1,2,1,0,1,1,0.984005956139581,0.99051967606107,22.3992280611499,23.8519183371029,22.9029962484801,NA,23.1147314525954,22.9687742735662
"Q08378",6,6,6,8,5,7,0.0805171699968504,0.201980159024791,25.4808893167729,25.116384901501,25.5203425885888,25.8975728650437,25.4722108352277,26.1873430850011
"Q08379",14,16,14,16,14,16,0.156790771632724,0.309778908700081,27.5516894876804,27.6433953969815,27.2180098150971,27.8902584627261,27.5762378966731,27.7515953241354
"Q08412",5,5,5,4,5,5,0.001435111037283,0.0105114600007899,26.7893434559649,26.6233890700366,26.6313831944774,25.7617221296592,25.8829672962,25.3197434891359
"Q08641",6,6,4,5,1,4,0.0502813062162296,0.148180438603643,26.0818539099922,26.1834270584076,25.5994579872009,24.9803772610434,22.5402273233102,25.0611275150516
"Q08647",2,0,0,0,0,0,NA,NA,24.3818882112106,NA,NA,NA,NA,NA
"Q08686",6,4,5,5,2,3,0.017895120248094,0.0698353623368732,26.0306206035579,25.3478051169847,25.6116630414848,25.1948310786652,23.9374406916817,24.0281540290336
"Q08723",5,5,5,4,4,3,0.000191115024874536,0.00361755942775396,26.6658183669621,26.7049782528455,26.6013332975526,25.3373516498572,25.3952538906028,24.8668361841255
"Q08742",2,2,2,2,2,1,0.37285149731742,0.526120795163028,26.9862671733549,26.8105977731284,27.301344118809,27.0145666642557,27.6154726427191,27.1061733594357
"Q08752",12,14,14,12,12,11,0.192364029236923,0.34963885862433,28.8819739988065,28.6893404413726,28.7242547971302,28.7024551027806,28.5424880930864,28.5153216464174
"Q08945",13,13,12,13,12,11,0.596619325553239,0.717200886211826,29.5946781465827,29.311629059192,29.0709833123113,29.5650463145315,29.3921330690859,29.3095131779128
"Q08951",2,2,1,1,2,2,0.916322148780804,0.944024556595935,25.2116244874187,24.5437414551975,23.0298532538284,24.9645224640559,25.0280775190191,23.0464437688445
"Q08971",3,4,4,3,3,4,0.000640286972806841,0.0062281218975369,27.2414681432456,27.337389026963,27.3224364212968,26.5667848625939,26.163519344065,26.333142701826
"Q08972",10,11,9,8,7,8,0.000641816544449279,0.00622971718250556,27.7009183572677,27.64947314127,27.4536465409684,26.8413675925847,26.5346742989276,26.5884884504213
"Q08977",6,8,8,4,7,6,0.133444685637562,0.281265812517344,26.8007713551076,26.7863823585322,26.6720445402406,24.2454344029788,26.4023343793032,26.4128314771401
"Q08985,Q04898",5,4,4,2,3,3,0.00028750098964281,0.00414173155185917,25.6335887944563,25.7697282760739,25.8787273024548,24.5352961356073,24.7332582095487,24.8288171118414
"Q08AM6",4,3,4,2,1,3,0.144016760239135,0.292522021465242,25.1734088091266,25.0916693726453,24.8620330848099,24.4683241819705,22.8845099338394,25.0054479011417
"Q08J23",24,27,28,26,26,27,0.102297112727304,0.237859035811398,29.7816625321598,29.8394807908004,29.8291632041072,29.987560830218,30.0362525810309,30.0132531485454
"Q09028",9,9,8,9,9,9,0.0658972786189365,0.177254354398342,30.2471078147745,30.5206142043805,30.485308624759,30.7016234834891,30.7333425913621,30.6578809907901
"Q09161",11,11,13,12,13,13,0.0739277739048096,0.190828573350793,27.9235870246636,28.2362598645444,28.1950858964794,28.2255950025836,28.6025965771678,28.6250304097248
"Q09666",28,25,24,29,29,30,0.794568787288986,0.864622574030688,29.2303541452544,29.8129129892427,29.2912511380676,29.5091525050698,29.5026964224894,29.4728108824011
"Q0VDF9",13,13,12,12,14,11,0.375741637208247,0.529101523139608,28.2125430291786,28.3026521366653,28.1738670818187,28.379018135108,28.4060830053959,28.2306316761149
"Q10471,Q8N4A0",3,2,4,3,4,3,0.0726622445307896,0.189095926725306,24.4293495649169,24.6719436790181,25.4629849989623,25.3340009036546,25.4480343373475,25.720984367244
"Q10567",7,7,6,7,8,8,0.120174059379658,0.263539310651155,27.4296189003122,26.907927028522,26.8797447454965,27.4680512630226,27.2354119462644,27.6158567426296
"Q10570",7,8,8,8,8,8,0.0414368482088836,0.128858146918151,26.1185345733187,26.1673799541937,26.4458070408744,26.5749014786268,26.6768759620076,26.5388874789445
"Q10589",1,0,1,1,1,1,0.595985014333784,0.716816144316036,24.6134034483358,NA,24.7507245329028,24.2705239196416,25.0324233654421,25.3407048336204
"Q10713",9,9,9,7,6,8,0.0345555402899266,0.113005286596878,27.8579260438493,27.7755780194603,27.5707653113052,27.2730257035764,27.2984680365107,27.5049184528985
"Q10740",2,2,2,1,1,1,0.010774966915539,0.0477182292761882,24.9285631346863,24.8242667484141,23.9506555608473,23.25869024075,23.0689362733637,NA
"Q12008",2,2,2,1,2,2,0.0490530716524131,0.145595388990441,24.2081538050964,24.3936069921598,24.5299211594922,22.5175277493706,23.8980188662863,23.7956470481969
"Q12018",3,3,5,3,2,2,0.0531491300331753,0.15345970329832,24.7477537151293,25.3518347915732,25.8453036892574,24.6145010839008,24.6436957411111,23.3037294228826
"Q12044",3,3,2,2,2,2,0.000441958706945706,0.00504053905271577,25.1864726891921,25.0431554455379,24.745667852896,23.8329707969007,23.9377602844556,23.6214804644689
"Q12068",4,5,5,5,5,4,0.000857936715925559,0.00736784975491744,26.8702812589907,26.6072303307802,26.5645732170459,25.5053939224529,25.3222246808387,25.8329845696626
"Q12074",7,6,7,6,6,6,0.000922784962232888,0.00771015567345501,28.3477110958925,28.1687199429031,28.1667910157527,27.5593569676523,27.2360617601216,27.3059551049002
"Q12109",4,4,4,3,2,4,0.00123979516196706,0.00937863049425644,26.6522498338726,26.4708662521591,26.5109020690962,25.328759753383,24.9453033884911,25.6814539438163
"Q12114",4,6,4,5,3,4,0.021938250900783,0.0809727351208513,25.6799096825819,26.3158685072944,25.465828211314,25.3054453297002,24.2721609580427,24.6724096028711
"Q12117",2,2,2,2,2,2,0.00196811547881322,0.0131325825907535,28.0574177581104,28.3250550875651,28.2626430159429,27.5313308695997,27.6031003994327,27.3673934015812
"Q12118",12,12,12,12,11,11,9.62850928034324e-05,0.00291525550512484,29.7282166380433,29.8064579671054,29.6919255320861,28.5724069653696,28.7044036568279,28.7450486295226
"Q12122",10,11,11,8,9,9,0.00629405369606041,0.0313766469273146,26.9669744262946,26.7491697530071,26.5431214745086,26.1366299175412,25.484659301304,25.1820572019952
"Q12123",5,5,4,3,3,5,0.0233567428064673,0.0845255519740282,25.8879516411495,26.6386570889505,26.1637179253535,25.5582121274824,24.8371894824202,25.6001162973543
"Q12125",0,2,1,1,0,0,0.327783247958921,0.487878361236084,NA,24.0938519938835,24.3773584964574,23.9260943308853,NA,NA
"Q12151",1,1,1,2,1,1,0.62979902760625,0.741073810662809,22.6295742557494,22.720797005859,22.5427954048856,22.9702585060305,22.5874334579068,22.5695550011454
"Q12154",6,7,7,6,3,6,0.0171995647741371,0.0675253136829721,27.7354606149896,27.9118596874677,27.8114052437996,27.4067179640519,26.188622496391,26.7543747349662
"Q12159",5,5,4,4,5,4,0.0236104199687395,0.0849453753133987,28.6041745832203,28.7121844661852,28.1046776396237,27.0874455441728,28.0934601770897,27.4080967786631
"Q12164",2,2,2,2,1,2,0.00447027633910668,0.0241056745378306,25.3279271343878,25.5026098819061,25.2881560026935,24.6588573413012,24.1915512373005,24.760879340809
"Q12178",2,3,3,1,1,2,0.0122305933382102,0.0521457633728179,24.931913283004,25.7923464342721,26.0801194579782,21.9129364419005,22.2542584807197,24.5319179241297
"Q12189",1,2,2,0,1,0,0.036440034447702,0.117801309627402,23.5537666602897,24.3589389751152,24.3587305840501,NA,22.7229356917935,NA
"Q12191",2,2,2,1,1,1,0.036895204974758,0.118783292233484,24.4020856819626,24.6849175181582,25.1305682466731,23.4197031292806,24.0959919340153,24.2823203105644
"Q12213,P05737",10,10,10,9,9,9,0.000535784676247224,0.00564491845967629,31.4756361287382,31.8686697198533,31.769946365397,30.3297514306532,30.6280491552957,30.6827549699067
"Q12230",7,10,8,6,6,7,0.00185129712140135,0.0125492087189197,29.2038824110515,29.7112257149012,29.7032984993993,27.8893755196139,28.2241017508246,28.5881498134597
"Q12250",3,3,3,3,3,2,0.0392456915003702,0.124332530989367,25.6224165793286,25.8657709234497,26.0963191289896,25.2373434682931,25.115098872997,23.6663141681991
"Q12265",4,3,3,1,3,2,0.0167820638152537,0.0662855195889069,25.167176855415,25.39143983214,25.2692876678223,22.5968089866326,24.5814460335613,23.7234780093399
"Q12285",4,4,5,4,3,4,0.0185666512849058,0.0715985318357904,25.985534592919,25.6045843189927,26.5713709513128,25.2884406754601,25.0624343208369,25.2612005756511
"Q12305",4,4,5,4,5,5,0.711904768151663,0.804485893561527,27.1976492076393,28.1435633688223,28.0540963934394,28.0505551671249,27.7132203490212,27.2432468056624
"Q12306",3,3,3,2,2,3,0.000355792707521717,0.00452124326382749,28.2511009263776,28.025568534851,28.2076845663839,26.8035083735601,26.9992507018328,27.227678003054
"Q12314",3,4,2,2,1,1,0.00458996958144193,0.0245479967532686,25.1178438994999,25.0390260187947,24.3817847934394,23.7591070435927,22.7366908642225,22.2586017250735
"Q12329",4,4,3,3,2,1,0.000153086358306722,0.00334628409171388,26.943150364156,26.7581537578406,26.8863796322603,24.9109138143602,25.5402974779477,25.2177651730251
"Q12335",4,4,4,4,4,4,0.00653958201718979,0.0321829268203018,29.1037523826878,29.2326484144717,28.6787769696907,28.373540061367,28.1104521283084,28.2543019941714
"Q12363",12,12,11,12,11,12,0.000691670988710439,0.00641570953603543,30.2159563368392,30.4074824299067,30.3320284266422,29.4462565912165,29.5646875152999,29.6198214918955
"Q12377",6,5,7,5,5,4,0.0260328041432482,0.0917078397694968,26.157496332344,26.5278393351501,26.5486681750776,26.1495309497637,25.5628843673438,25.4479370431949
"Q12402",2,2,2,2,2,2,0.000153141307165694,0.00334628409171388,27.2857816798332,27.3408937284164,27.181265738129,25.934889588088,26.2504556466935,26.1517263294376
